,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
15,GP,F,16.009492197353147,U,GT3,T,4.012365609378958,3.990773736299736,health,other,home,mother,1.0062373888882457,0.9879229609673105,0.00412028937632043,no,yes,no,no,yes,yes,yes,no,3.998901920071292,4.4944685135884415,3.994372139641909,1.0028803746266806,2.485550453115649,2.502178386593439,7.001879845626082,16.998250713947165,17.00362999247514,1
16,GP,F,16.010356585053476,U,GT3,T,3.9930180838093134,3.9987233017995676,services,services,reputation,mother,1.0086510784376894,3.0095135445555847,0.001613899655169827,no,yes,no,yes,yes,yes,yes,no,3.4980510492639,2.013499430064021,2.998413438156725,0.9920216270231403,3.0029115625470375,2.4920970032996856,10.004685052097395,12.49709232070672,12.502585696341862,1
17,GP,F,15.99145261145134,U,GT3,T,3.507068018782372,3.0021559964279403,other,other,reputation,mother,3.000639977004912,1.495442889075289,0.01589503282704493,yes,yes,no,yes,yes,yes,no,no,4.988795462056075,3.005542149436,1.9990060051586533,0.9986647952807226,0.9933662988822206,3.9881654215054625,2.001419158862917,12.494670312007077,13.490236576948394,1
18,GP,M,16.98918974648301,U,GT3,T,2.9978150965709176,2.0011716266524084,services,services,course,mother,1.0094218300978768,1.5028870313579696,2.50256034260544,no,yes,yes,yes,yes,yes,yes,no,4.999225994156454,4.501799089365766,4.998358405145494,1.5109028007472012,3.496584147096293,5.002631159250589,2.001029879887315,8.501659264191563,7.995997809014559,0
19,GP,M,15.994568354747145,U,LE3,T,3.994015207338219,2.494862778157521,health,other,home,father,1.0159454634551373,0.9943136443508923,-0.011446462152289113,no,no,no,yes,yes,yes,yes,no,2.4861442168150476,0.9983899167133173,2.9948373628772877,0.9988124000644634,2.4846699384770696,4.503723511947541,5.502213103173841,12.516522387480144,12.000760269032318,1
20,GP,M,14.985057302017045,U,GT3,T,4.007104685878533,2.995066963421256,teacher,other,reputation,mother,1.0089036284672426,1.9953608746892706,-0.006499262665899916,no,no,no,no,yes,yes,yes,no,3.995522846527968,3.4956888652896634,1.0147292588046022,0.9888099149396716,0.9806584979257724,0.992066702127318,0.0029536286581415116,12.001737083772293,13.502592321970305,1
21,GP,M,14.997904774325544,U,GT3,T,4.002966698546264,3.9957263970832733,health,health,other,father,1.00052006187954,0.9887948911836387,-0.0036795736201206165,no,yes,yes,no,yes,yes,yes,no,4.500215392301881,4.000994504188163,2.006151387596857,1.0024866541354303,0.98975031927429,5.001911249629773,0.012718304088908169,11.495815315199998,12.506564491182614,1
22,GP,M,16.003076911965337,U,LE3,T,3.495249028034329,1.99742948239839,teacher,other,course,mother,1.0009264728429337,2.0003127925261173,0.008355051734246999,no,no,no,yes,yes,yes,yes,no,4.002475438411304,5.015449024486348,1.0014809807975769,0.9986647952807226,2.4835441541113603,4.982757163984552,-0.0031959331856798836,12.491092151403933,13.508196556221097,1
23,GP,M,16.001071371069937,U,LE3,T,1.989973421974283,1.4978099349101468,other,other,reputation,mother,1.998326503356374,2.5051092378131194,0.0049785203997045925,no,yes,no,yes,yes,yes,yes,no,5.00710791830609,4.004836926881213,4.00993875232489,1.5010993682201108,2.9925258920184,4.992269109227382,1.998299426802248,10.50285975745398,10.498033329329585,0
24,GP,F,15.004484152056868,R,GT3,T,2.007758524018829,4.015386044943438,services,health,course,mother,0.9907669349011652,2.498455224115971,0.006626192101303071,yes,yes,no,yes,yes,yes,yes,no,3.9889813862458663,2.9923702499717266,1.9968202921323224,1.5138408151313354,1.503346177814567,4.9972070832937145,2.007722363705364,9.499398954288985,10.999210926639321,0
25,GP,F,16.000764610362214,U,GT3,T,2.5031875043120877,1.9993417951378107,services,services,home,mother,0.9844963759117533,0.9996600230169744,0.0031164472453013015,no,yes,no,no,no,yes,yes,no,1.0111897515427986,2.7438582387520167,2.0054328065701608,0.9876937560116856,3.512096128389918,5.004404406024314,6.005209089069565,9.99559945939572,10.995577727737503,1
26,GP,M,14.995635317676442,U,GT3,T,1.505565482995813,1.9892020398329924,other,other,home,mother,0.9823966464748001,1.4928810530181105,0.00905238539480455,no,yes,no,no,yes,yes,yes,no,3.9976919672882687,2.0013982307641873,1.9914558481476026,1.0027525312265158,1.5135274507442142,4.999779775468108,8.005517279512095,11.513349665911829,12.497883213902643,1
27,GP,M,14.996729621198448,U,GT3,T,3.5006888764714654,1.998306572369217,health,services,other,mother,1.0090033513713652,0.9950407229725085,0.01103367622629225,no,no,no,no,yes,yes,yes,no,1.5048217864052713,2.013499430064021,3.5031451960795534,1.5015067436488683,2.9999068069189683,1.0000973100695312,0.011524990945880748,10.993999945891598,11.51341298966876,0
28,GP,M,16.49962559547179,U,LE3,A,3.006120033375584,4.015386044943438,services,other,home,mother,1.0001082552431448,1.9945655515512488,0.0035115901940745552,yes,yes,yes,yes,yes,yes,yes,no,5.019791970933456,2.9938669278344063,2.9945556470391113,0.9919436643225352,0.989366865275046,5.009976657818129,1.9862027438375343,12.500288788490643,12.000066266550466,1
29,GP,M,15.99850109555604,U,GT3,T,4.004904891146369,4.0028302786989425,teacher,teacher,home,mother,1.0006311472885128,2.003861957318219,-0.010300903781840405,no,yes,yes,yes,yes,yes,yes,yes,3.4980510492639,4.001717985647921,5.015692888830373,3.9879112308361324,4.0033001639769115,5.0247247383962215,4.0012205188367895,12.501591310743741,11.490059283681115,1
30,GP,M,14.993566690257476,U,GT3,T,3.5062124885731336,4.008796725068791,health,services,home,mother,0.9964966282493577,1.9964247446600654,0.013529171539442355,no,yes,yes,no,no,yes,yes,no,4.998081288386169,3.5013509280620108,2.00036614938875,2.4891310124797665,3.5081688116184315,4.996275634854571,-0.010059841395450247,10.504759938185902,11.481989974400047,0
31,GP,M,15.00682796632698,U,GT3,T,3.9985808315361506,4.009683625623115,services,services,reputation,mother,1.9828118515517077,2.002976585002254,0.00551733895492581,no,yes,no,yes,yes,yes,yes,no,3.49821837848888,3.0101687976237317,0.9865211787037563,0.9963100937772291,1.0148741663410616,5.0028213046462096,1.988289764340983,14.987749442615382,15.49580565932772,1
32,GP,M,15.497912203801548,R,GT3,T,3.4963769474961124,2.5045053363483722,teacher,at_home,course,mother,0.9812331537146715,1.9904221539898546,-0.020650448935168604,no,yes,no,yes,yes,yes,yes,yes,4.006952361738536,4.508208903392507,1.9936334442011043,0.9901486593905025,0.9850326541618073,4.98745249525231,-0.005183636649605923,13.494564558840384,14.500187484447672,1
33,GP,M,15.497537670507352,U,LE3,T,2.4996494806426357,3.0051033099059965,other,other,course,mother,0.9940866389132383,2.497322500904046,0.004414117875999314,no,no,no,yes,no,yes,yes,no,5.001470515788885,2.5028427484310543,2.0085323138470517,1.0111321152856911,1.0098635204675614,1.4953313221789362,-0.0053421368793712416,13.504263774047157,12.500050110581892,1
34,GP,M,15.99396023934867,U,GT3,T,3.003650264758686,2.0113306143216034,other,other,home,mother,1.0112767762762442,1.4950386024217401,-0.004337642147621237,no,yes,no,no,no,yes,yes,no,4.992218722796388,3.9973403646502588,3.0011773340985872,1.002677979278196,0.9761843665951662,4.988036377908871,3.9997362199184647,12.509845696716528,12.49989481346067,1
35,GP,F,15.001495400338314,U,GT3,T,1.9997651651653583,3.4895998522435403,other,other,other,father,1.9993310875740147,1.0040575015551425,-0.019465729374821144,no,yes,no,yes,yes,yes,no,no,3.004594283710722,4.994299087834342,1.0060010830255277,0.9900041437165842,1.5178519109541764,4.994732087965902,4.007743711557764,10.508687125514896,10.49249888598837,0
36,GP,M,14.998881397541725,U,LE3,T,3.4989429357195565,3.002700783822271,teacher,services,home,mother,1.0138630335581995,3.0134099699097634,0.019279804860367032,no,yes,no,yes,yes,yes,yes,no,5.001983472479078,3.4961892861362998,2.9905892515359556,1.0028803746266806,0.9975755642859898,4.004513130611986,0.01594991990720702,14.003605052043842,14.249744429176936,1
37,GP,M,16.003577763689954,R,GT3,A,3.993233484684105,3.990773736299736,other,teacher,reputation,mother,1.9937022072632238,3.008128097153473,-0.0004096922709152466,no,yes,no,yes,yes,yes,yes,yes,1.4910812631843604,3.9976844165662815,2.996295231007572,1.0021834526566278,0.9954871140426935,4.989951179838316,3.996590260608318,13.50695939074337,13.0054201565092,1
38,GP,F,14.993566690257476,R,GT3,T,2.9987817702626147,3.9957263970832733,services,health,course,mother,1.005826668743891,2.5111917524248515,0.0008648562488613709,yes,yes,no,yes,yes,yes,yes,no,4.007770945043749,2.9937531608814747,2.0095693873107168,0.9921435244389764,1.516676801759672,4.98745249525231,3.001709410874593,10.506457903770258,11.497561924301134,1
39,GP,F,14.998735328429543,R,GT3,T,2.0087763329571464,2.0122662219813674,at_home,other,reputation,mother,0.9870996258375124,0.9992058053431181,0.013953299057480509,yes,yes,no,yes,yes,yes,no,no,4.005393968156898,2.988606637671462,0.995135044491372,0.9950519328921156,0.9786664404003333,2.507329064192591,8.006727211846592,13.49532554293414,12.499043831373474,1
40,GP,F,16.006735480105732,U,LE3,T,2.5072190072574774,2.008193230696196,other,other,home,mother,2.5113404767396528,2.007367817927222,-0.0014459730325188298,no,yes,no,yes,no,yes,yes,yes,2.9986538653411525,3.0051694099448447,2.997103954888011,1.0008659670032518,2.482022209696327,2.995128861182537,16.001275018880364,10.494723495587444,10.490717295777433,0
41,GP,M,15.48894560287021,U,LE3,T,4.002805701508614,3.989666089035386,teacher,other,home,other,1.004538803353797,0.9862541643092624,-0.0018249847224875919,no,yes,no,no,no,yes,yes,yes,5.02206212068557,4.002928002138397,3.004245744792801,1.5001388855841284,3.4956378153305137,4.500621315084135,8.001792067099313,9.99525436205143,11.51472207435431,0
42,GP,M,15.000224298340271,U,GT3,T,3.993882316897966,4.006829880190918,services,teacher,course,father,1.0142700027143774,2.5001975982755273,0.007299625233428052,no,yes,no,yes,yes,yes,yes,no,3.9926520124040934,3.0028385399915547,2.9910043788338605,0.9926934496991967,1.0071644818906245,5.004294157572083,-0.0022660766972411152,14.501359048763941,15.002448740073092,1
43,GP,M,14.997391605911606,U,GT3,T,1.995635592684688,1.9987230950046573,services,services,course,father,1.0193118831883985,1.007718168519958,-0.0060807428824046226,yes,yes,no,no,yes,yes,yes,no,5.005800965567664,3.505898706444948,0.9880635562961195,1.0051739958713544,1.000567124321415,1.0008612610670617,0.5090305488276254,9.007069998594304,10.004171709044758,0
44,GP,F,15.988485309336113,U,LE3,T,1.9985887653448637,2.0062464102712507,other,at_home,course,father,2.015363066507329,2.0057433056511704,1.0064486298928554,yes,no,no,yes,yes,yes,yes,no,4.00738325058265,3.5049423703976545,2.9942174341134895,2.49636978993515,2.4914840332595847,5.001841260964007,14.008158151263576,9.993816236280729,10.493183081028796,0
45,GP,F,15.003155425781571,U,LE3,A,3.990568549243073,3.0147673461568703,other,other,course,mother,1.012154394815863,1.9931535427465898,-0.004011839696762011,yes,yes,yes,yes,yes,yes,yes,yes,5.000622287948741,2.006340582366611,2.003096517550539,1.007596231659491,1.0013135181650297,4.996472001861104,4.008693500916385,9.499877515382973,10.99230871480658,0
46,GP,F,15.984275780248979,U,LE3,A,3.7478617672323753,2.999398664353758,other,services,home,mother,1.7423077844895545,1.9953608746892706,-0.010454070773830369,no,yes,no,no,yes,yes,yes,no,2.4933415174783757,3.5020977256644588,5.0093756238653775,1.0028803746266806,4.497531440463593,3.0082457952661,6.503494309861808,12.504489794141449,11.51472207435431,1
47,GP,M,15.999946052901361,U,GT3,T,4.010658672824525,2.499590526702165,health,services,reputation,mother,0.9941760651480837,4.004105412681026,0.00269224229776814,no,no,no,yes,yes,yes,yes,no,4.002668413150134,1.4909042640981314,1.9983130862889373,0.9952922831599331,0.9901539099146877,1.5061799398448619,2.0105126628202616,17.503950884228885,16.999403872707056,1
48,GP,M,15.002098350711162,U,GT3,T,3.990568549243073,1.9997403706034413,teacher,other,home,mother,0.9818305693257338,2.0103132675489808,0.007533821278593874,no,yes,no,no,yes,yes,no,no,4.00318551239076,3.0066819180973985,2.498449208666014,1.502051222404606,1.5097682970165587,4.490489518254545,2.9963686903808515,11.490517019596773,12.512850189060945,1
49,GP,F,14.988659140867405,U,GT3,T,3.996401485228551,3.9909371162442207,services,teacher,other,father,0.9966542492374371,2.011726482185081,0.013529171539442355,yes,yes,no,yes,no,yes,yes,no,3.988007509693773,4.497157154165366,4.50247113900363,0.9846838761738624,1.5157849468357625,2.9963598100102224,1.992714714041759,12.501591310743741,11.494338687554773,1
50,GP,F,15.993338864681789,U,LE3,T,2.005166217208008,2.499590526702165,services,services,course,mother,3.000639977004912,2.0137996115663634,0.013838997204910986,no,yes,no,no,yes,yes,yes,no,4.501375322249716,3.4999331879674047,3.004245744792801,2.5060134554222193,4.005736653431114,4.495641763646574,-0.006740285817251859,14.007111994488376,12.497883213902643,1
51,GP,F,14.993137976940575,U,LE3,T,3.9988805907485316,2.502398181612679,health,other,other,mother,1.0128623676485897,1.5057408784956525,-0.004220320177232728,no,yes,no,no,yes,yes,yes,no,4.502448042119645,2.9973818759922124,3.5058917106167895,0.9950519328921156,1.0064120608569609,4.991233341231803,0.011524990945880748,15.503351372388906,14.00610040190806,1
52,GP,M,15.496122763530405,U,LE3,A,3.497920611574877,1.9949502929900438,health,health,other,father,1.9958955272339587,1.502459982544519,-0.004760842763427786,no,no,no,no,yes,yes,no,no,4.49652127631167,4.4944685135884415,4.995313309941697,2.5029875965006885,3.4942569098389056,4.508402002622674,3.996315290868413,10.499718177388967,9.494385670471754,0
53,GP,F,15.003849668277653,U,GT3,T,4.003879244619117,4.000404825317121,services,services,course,mother,1.0101362062889496,0.9991015324374332,-0.004414840875982739,yes,yes,no,no,yes,yes,yes,no,3.00146531772962,2.994943729981172,4.509243592981619,2.4929210363562175,3.99989969236906,4.989743731632217,-0.0001483489919426436,12.516522387480144,11.504773882075494,1
54,GP,F,14.980021025708313,U,LE3,A,3.4998346025379723,2.9978090490964036,other,other,other,mother,0.9953453298275782,1.0051733763742599,0.0047743594576465835,no,no,no,no,yes,yes,yes,no,4.999886177905042,3.494398736474227,4.498305004990766,4.511402163346758,4.5074910537944195,0.9844709694419123,0.014587588933350867,12.513299017093944,11.500434923706788,1
55,GP,F,15.99926303285927,U,GT3,A,1.9850809074746594,0.999617551933419,other,other,other,mother,1.0078766627324773,2.0072475493793744,0.005727979636321751,no,no,no,yes,yes,yes,yes,yes,4.992815885292236,3.0026636210038085,3.9978394750323756,0.9956794915137394,1.505984280246202,2.486919670808132,3.0073221906285674,11.50684110664934,13.0054201565092,1
56,GP,F,15.002410789213567,U,GT3,A,3.9935409378778237,2.9929364921162183,services,services,reputation,mother,1.0112767762762442,1.4902853367051734,-0.002325174183912141,no,yes,no,yes,yes,yes,yes,no,4.0125812345802885,3.500647824670553,2.006151387596857,1.4956360235306616,1.4973994443111431,0.9909509048738213,-0.0036381564289770024,15.003482811463105,13.512418677675175,1
57,GP,M,15.502570013491644,U,GT3,T,4.002261393355489,4.018025175879775,teacher,health,reputation,mother,0.9976461295349587,2.003145476458139,0.0036341000259705464,no,yes,no,yes,yes,yes,no,no,3.0049996942625308,2.0035048592557625,2.01220947678122,0.9952410035735988,0.9954348278811395,5.008867000084447,8.006727211846592,15.00505640949525,15.003723154287476,1
58,GP,M,14.99941630462789,U,LE3,T,0.9985520306889468,1.9941449243659424,other,at_home,home,father,0.9957315670041695,2.0049416262586974,0.011204623608564451,yes,yes,no,yes,yes,yes,yes,no,3.984579616147046,2.4983557183712137,1.9930763500599757,0.9998721653795655,0.996159328555164,4.491685730218812,-0.0009394317750580821,14.010164699648481,13.001868679815928,1
59,GP,F,16.00730853954734,U,GT3,T,3.9988805907485316,2.5045053363483722,services,other,course,mother,1.0127177804560112,1.4944346769031456,-0.00582888255767516,no,yes,yes,no,yes,yes,yes,no,4.49002101767301,1.9974171741201059,2.9990961160740053,0.9880616376125497,1.4909892064641594,5.001841260964007,1.988289764340983,16.003934878579642,14.249744429176936,1
60,GP,F,15.994438623477395,R,GT3,T,4.0056657157217455,3.9940395863360303,health,teacher,other,mother,0.9870088284864634,1.4949476353498516,-0.0082435847265932,no,yes,no,yes,yes,yes,no,no,2.5073560465914335,4.504574734253675,3.9984382822042512,2.999765954467381,3.9977194449892623,4.4983711970180975,-0.013041932657903987,16.998250713947165,15.512320485681506,1
61,GP,F,15.997322355708814,U,GT3,T,1.0038308178353608,1.0022294514147503,services,services,course,father,4.004254552262353,1.0091839457954894,-0.005055246053448919,yes,yes,no,yes,no,yes,yes,yes,5.0010786861527095,5.0017538652731695,5.012043990678039,5.003460921803123,5.00064681307256,4.997614648831927,-0.0025297302219523055,9.992956030824892,10.00233973547525,1
62,GP,F,15.494639634860611,U,LE3,T,1.0038308178353608,1.9994692913747767,other,services,reputation,father,0.9903523131870701,1.4974664548678258,-0.0003914143012463098,yes,no,no,yes,yes,yes,yes,no,4.001494805102587,4.007042786932482,2.9945556470391113,0.9958564991551705,1.0032924187708288,1.008682130579426,0.005158901347465012,12.512960790105618,12.998767734546544,0
63,GP,F,15.99850109555604,U,GT3,T,3.7478617672323753,2.995551969040541,teacher,health,home,mother,1.0094218300978768,2.5051092378131194,-0.0082435847265932,yes,yes,no,yes,yes,yes,yes,no,3.002867142450414,4.001717985647921,3.9940350973745016,2.4816699075988984,4.491850723761618,4.503723511947541,-0.007481532787987353,13.493085250599448,12.500050110581892,1
64,GP,F,14.998735328429543,U,LE3,T,4.019059065670251,2.99866608192088,services,services,reputation,father,1.0001082552431448,2.000962094980971,-0.00619424105947772,yes,no,no,yes,yes,yes,yes,yes,4.503155951307806,4.508208903392507,4.506815111614086,3.0178572869688045,4.493032611038473,2.510805822033686,0.01373911028689292,12.485922467306267,12.009136412634046,1
65,GP,F,15.998068591119331,U,LE3,T,3.9955579760562987,2.998303600197132,teacher,services,course,mother,2.9930531723726475,1.5054593534259095,-0.0060807428824046226,no,yes,no,yes,yes,yes,yes,no,4.997776185681438,3.9931009615174755,2.9948373628772877,0.9848769116355607,2.5040634288143497,1.5024277102586645,1.9918624960201152,15.5001159275557,14.500187484447672,1
66,GP,M,15.507066970547534,U,GT3,A,3.5018252776394223,3.5114281567087406,other,services,reputation,mother,0.9978184272475144,3.9905363334798194,-0.00619424105947772,no,yes,no,yes,no,yes,yes,yes,1.0111897515427986,2.9977063978581597,2.9990961160740053,3.5035772835538435,4.497100924020391,3.0018104097922014,-0.005924026223504948,11.510393863359546,12.509146195646874,1
67,GP,F,15.99010217549909,U,GT3,T,2.9948577683316255,1.0010441199232232,services,other,course,mother,0.9833889229371053,4.000749015322469,-0.011976554446773726,yes,yes,no,no,yes,yes,yes,no,4.013051962769705,3.004862552273518,2.999970495145652,1.5109028007472012,2.510489457182827,4.996001867839793,0.0030754685602947494,9.50315445498105,8.49688260383828,0
68,GP,F,15.005569940059416,R,LE3,T,2.5031875043120877,1.9972099790253723,health,services,reputation,mother,1.9884488193718355,1.5105572111576888,-0.00012643117502277458,yes,yes,no,no,yes,yes,yes,no,3.9976919672882687,0.9906720693299041,3.0083083331033063,1.0088442807333418,3.5112026757104324,4.508402002622674,-0.01361047928192971,10.504403172958309,9.507666601580084,0
69,GP,F,14.996729621198448,R,LE3,T,3.4960149837223584,1.0033440288017859,other,other,reputation,father,2.504001221081329,4.004105412681026,-0.0002814577488295531,no,yes,no,no,no,yes,yes,no,3.9974785294195962,3.999981803584337,2.0085323138470517,2.510807631904578,3.5081688116184315,3.003292709206308,6.000478638379428,14.997553670407335,14.503139842753193,1
70,GP,M,16.50222772033653,U,GT3,T,2.510281442552863,0.9896800634608676,other,other,reputation,father,1.9884488193718355,4.014389834034217,-0.006726735095062091,no,yes,no,no,yes,yes,yes,no,4.000604859402443,2.988826676537788,2.0037491601187307,1.00586517484686,0.9929271144261136,4.485944250599879,2.009007890331176,13.503382759194771,11.501488406043997,0
71,GP,M,15.005569940059416,U,GT3,T,3.9981507880364475,1.9945940095093713,other,other,course,mother,0.997505122187688,3.994037477722805,0.010534514339501214,no,no,no,no,yes,yes,yes,no,2.993819620978733,3.004972896535973,2.986223942198019,1.003129507628249,0.9923416380418177,2.4942373517107526,-0.0039319178125641905,11.501610457793017,9.002824875605365,0
72,GP,F,14.997904774325544,R,GT3,T,0.9988616604834943,1.492487169055507,other,other,reputation,mother,0.9998685330389772,1.4974664548678258,0.003901331741659293,yes,yes,no,no,no,yes,yes,yes,2.99641531452344,2.994257329238217,4.495291569519759,2.494953478219668,4.497100924020391,5.00938966531023,1.988289764340983,12.503516357666136,10.49249888598837,0
73,GP,M,16.008583576563232,U,GT3,T,2.5065987005809633,0.9988353957975911,other,other,reputation,mother,0.9844963759117533,0.9981776947842713,0.01568166416173541,no,no,no,yes,yes,yes,no,no,5.013106649040189,2.7438582387520167,1.9990060051586533,1.5069844153167538,1.4979493737778786,4.497600069324788,0.0028416385909669955,13.48753693716965,13.511002872804037,1
74,GP,F,16.006735480105732,U,GT3,T,3.004553868613682,3.4913756512709773,other,services,home,mother,1.5013653209731994,1.5067819558724866,-0.0013746130248198751,yes,yes,no,yes,yes,yes,yes,no,3.986710281621079,3.0032629284165067,3.008135838927617,2.4858328614340732,4.250724980349709,4.994549699763754,3.986475736435382,10.501417132253266,10.997897528179635,0
75,GP,M,14.995946720041838,U,GT3,T,3.5038539522211316,2.505154637064245,teacher,other,home,mother,0.9903523131870701,1.9946597687468304,-0.015528834854812826,no,yes,no,yes,yes,yes,yes,no,3.9950842051656434,3.002314378320974,2.994387848784875,1.5154434008353421,2.511432980126945,5.008442430339373,-0.0010513081522281443,11.498258937038791,11.000380472414246,0
76,GP,M,14.998735328429543,U,GT3,T,4.012365609378958,0.49014786382908243,teacher,other,course,mother,1.9928895754640026,4.005325489546108,-0.012306252494661921,no,no,no,yes,yes,yes,yes,no,3.0065509922916576,3.5049423703976545,2.997103954888011,0.9981341523068168,0.9985635153163908,1.0074967758927793,-0.012039059301618402,12.508763025154554,10.999210926639321,0
77,GP,F,15.495740242677124,U,GT3,T,1.994465828314679,1.9961237484031071,other,other,reputation,mother,0.9947933245189229,3.983958853256741,0.009263672559855473,no,no,no,no,yes,yes,yes,yes,5.006679634562921,2.002586040218775,3.004869501280882,0.9927957171091943,3.489277084046525,3.493066053098479,0.5120347306136434,12.517795915155196,12.488163838274117,1
