,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
10,GP,F,14.998998812370246,U,GT3,T,3.999876974599463,3.9952146043918066,teacher,health,reputation,mother,0.9981970943878454,2.003823567859672,-0.0033185108392368746,no,yes,no,no,yes,yes,yes,no,3.492316836610552,3.5014103074466316,3.4973931774894655,0.9940197998405218,2.5072862555149227,2.5084027597446124,1.996631462319872,13.48613154822677,13.496579134669803,1
11,GP,F,15.003104591809027,U,GT3,T,2.505678250136821,0.48553107761288655,services,other,reputation,father,3.4991498764296916,2.9951810320998407,0.00018337515461122438,no,yes,no,yes,yes,yes,yes,no,4.99174716112117,1.9943171199473646,1.9971018737949624,1.5098161044764211,1.0080909598043915,4.503342041247683,0.007928124736320132,9.991560157608761,11.505402116474224,1
12,GP,M,15.002874139852215,U,LE3,T,4.006074399570247,3.5029760764495124,health,services,course,father,1.0042447627388418,1.495537845831358,-0.01304062992435608,no,yes,no,yes,yes,yes,yes,no,3.997984461456628,3.003506114237947,2.990712505120622,1.0044061437167051,2.5029239846763858,5.020296399474045,-0.013536989634930005,12.492760684496016,13.501723154642525,1
13,GP,M,14.992785174590987,U,GT3,T,4.0016903199275395,2.9952878560241616,teacher,other,course,mother,2.002888092089844,2.5010957038794652,-0.0047446550112447,no,yes,no,no,yes,yes,yes,no,4.9981242331882525,3.9999876996163763,2.5025309090383336,1.0022795451852984,1.4938281713259225,2.490750216856785,0.004095933104237653,12.510603333896935,12.500401538346685,1
14,GP,M,14.992234381155953,U,GT3,A,2.0150821878146608,1.4991643604702753,other,other,home,other,0.9878475219884311,3.003803881515798,0.022152927424922187,no,yes,no,no,yes,yes,yes,yes,4.003232846291278,5.005283490835431,1.9939596645548425,0.978022535384055,1.0055027907266778,2.496454652105075,0.013216094266871866,14.503918560912815,14.496589624740224,1
15,GP,F,15.992185745835226,U,GT3,T,4.008306094598867,4.0171011812070265,health,other,home,mother,1.0116200568897389,1.0025571450471982,0.002762293059407584,no,yes,no,no,yes,yes,yes,no,4.002731916296194,3.994422319933617,4.003137021796258,1.003681039599917,3.0025854754242673,2.500333924289337,5.9970667915993765,17.001159211165337,16.495130185820095,1
16,GP,F,15.994670306496953,U,GT3,T,3.9982461849682984,4.012710460670946,services,services,reputation,mother,0.9945043066080427,2.5002570876860033,-0.008393968598778168,no,yes,no,yes,yes,yes,yes,no,2.999884750182087,2.495996571816287,2.9882853359864665,0.9905610443878798,2.498159013720373,1.9990872185366102,10.012028515261385,12.488327309774506,12.509148755302313,1
17,GP,F,15.995801764451386,U,GT3,T,3.0050917610185004,3.0061030843393883,other,other,reputation,mother,3.006437217719084,1.998634428275769,-0.007384851875544177,yes,yes,no,yes,yes,yes,no,no,4.991821530900051,3.7509158577624593,2.017025033880733,0.9733333115313428,1.5024379034324777,4.493457099899779,2.002362865360079,12.517131595727047,13.5033356332724,1
18,GP,M,16.99899082197597,U,GT3,T,2.5076367082796427,2.0103901794295913,services,services,course,mother,0.9905724750898988,1.4988215449600564,2.500220990084345,no,yes,yes,yes,yes,yes,yes,no,5.011393695429836,5.006741235277598,5.007616891244531,1.510056085087355,3.4965048295118977,4.501471203199783,1.9981195598226518,8.006440429406814,7.984353517822317,0
19,GP,M,15.996587640336095,U,LE3,T,4.0003353772720915,2.501037116995409,health,other,home,father,0.9915056390327366,1.5000621255343336,-0.023930357570716015,no,no,no,yes,yes,yes,yes,no,3.0040720289187375,0.998581182388863,2.9869239445442775,0.9970816521809192,2.4880438099885813,4.98858484298065,5.007662765912739,12.4964451144617,12.49587422811593,1
20,GP,M,15.003826596764682,U,GT3,T,3.4938942729169775,2.5001934508053854,teacher,other,reputation,mother,0.9914049265422936,2.5139591896009335,0.015007448716569834,no,no,no,no,yes,yes,yes,no,3.9989132388415882,3.9946473441503887,1.0064518632702246,0.9733333115313428,0.983383075084864,0.9812325701516704,-0.013069656367806293,12.507733859376458,13.489721216105302,1
21,GP,M,15.489982466373622,U,GT3,T,4.003359209318557,3.4990543880851463,health,health,other,father,0.9902369126173844,1.0050915398058566,-0.005542429308768079,no,yes,yes,no,yes,yes,yes,no,5.009132408091379,3.5000677716549733,2.017394587292205,0.9859730739396431,0.999558292997569,4.487666579480931,0.002446406122182958,11.499885597093257,12.492970850811284,1
22,GP,M,15.998520373153998,U,LE3,T,3.995628070411747,2.010001619619466,teacher,other,course,mother,1.0011449671592634,2.5021419683453345,0.01580084669498229,no,no,no,yes,yes,yes,yes,no,3.9922239581415497,5.004843239951696,0.9868842918979497,1.010383214155885,2.5045519879105314,4.995003666795348,0.008093457530582406,12.500304573343772,13.509058821832767,1
23,GP,M,15.995801764451386,U,LE3,T,1.4982694713656768,1.4974368838153067,other,other,reputation,mother,1.9994808905091765,1.9947202782240077,0.014329327086376336,no,yes,no,yes,yes,yes,yes,no,4.501869372200387,4.008350669428221,3.5017011064558914,1.499600963110288,2.995415663757126,5.007444705410494,2.000321064440574,10.489291493521506,10.500084824147134,0
24,GP,F,15.009457635672131,R,GT3,T,1.9947980075465113,4.012710460670946,services,health,course,mother,1.010188328454472,3.011052337447975,-0.009923087371617902,yes,yes,no,yes,yes,yes,yes,no,3.982438380184462,2.9952539075302917,2.006325701547116,1.0011886889438557,0.9940602375365812,4.992045269587257,1.9938538267044486,9.993801485731812,11.000698189626007,0
25,GP,F,16.009559157059876,U,GT3,T,2.50254657283058,1.9906260745331592,services,services,home,mother,0.9953498563364074,0.9945644699005733,0.011539270530929855,no,yes,no,no,no,yes,yes,no,1.7500657048301933,2.4951607995549825,2.5046917620070044,0.9965997594382374,3.4965048295118977,5.001383212872392,6.508526607521625,9.498240489829834,10.486124072953455,1
26,GP,M,14.999225487691543,U,GT3,T,1.4956348371431376,2.0027248177890096,other,other,home,mother,1.0000152058653649,1.0044089005090926,0.012155651307487907,no,yes,no,no,yes,yes,yes,no,4.015307988078153,1.4859985298715506,1.9893334513011331,0.9820324658752821,1.502969826228131,4.999420044897404,8.012460571694604,11.487565954137182,12.500813044107504,1
27,GP,M,14.996767433092149,U,GT3,T,4.0214837855194485,1.9929294101022281,health,services,other,mother,0.984844876503096,1.5065720630318666,0.011456111348581485,no,no,no,no,yes,yes,yes,no,1.4941334729874638,2.0060945734329585,4.008124566102142,1.5147207977138706,3.499264199729051,0.9897441282829711,-0.016395753448654057,11.509258487775305,11.501885951879261,0
28,GP,M,16.008780234914834,U,LE3,A,2.49348024378885,4.006222261488312,services,other,home,mother,1.0049631000546122,1.9967765992753415,-5.293405252108959e-05,yes,yes,yes,yes,yes,yes,yes,no,5.023292950242569,2.9945135804609926,3.0079367786887143,0.994042824321018,0.9866210008689758,5.00443713622146,2.0084790762156928,11.994612692980661,12.509148755302313,1
29,GP,M,15.99272698344327,U,GT3,T,3.991108199950303,3.994023673766304,teacher,teacher,home,mother,0.9958809261920946,1.9975222393296215,0.00399873972470374,no,yes,yes,yes,yes,yes,yes,yes,3.995485742958729,4.011832859139271,4.9999962072336555,3.9902295822080474,4.754605292946611,5.003545257657489,2.9969032979233674,12.499866694942376,11.502487690758493,1
30,GP,M,14.99024349434903,U,GT3,T,4.00910592251291,4.009803663058651,health,services,home,mother,0.996463747806068,1.9920179687962243,0.005388959919198081,no,yes,yes,no,no,yes,yes,no,5.020389434235629,4.0078503843901565,2.0138519150984053,2.4906738290576786,3.4920781670310164,4.989508442011118,0.007183514831600816,10.508275858125735,11.002912109457414,0
31,GP,M,15.498825490400286,U,GT3,T,3.9940197792908676,3.9913059747976183,services,services,reputation,mother,2.008928883071833,2.0034219426997426,0.004157729745131452,no,yes,no,yes,yes,yes,yes,no,4.003556215297806,2.4951607995549825,0.9970941512816867,0.9889336709165509,0.9986684415381866,4.99293569059863,2.0031234217526226,15.003555437638003,14.996928966319626,1
32,GP,M,15.496157094619935,R,GT3,T,3.9975966113862493,3.001376646085866,teacher,at_home,course,mother,0.9949979479296317,2.0005933117236503,0.004653157081928199,no,yes,no,yes,yes,yes,yes,yes,3.9844767293523606,4.4882122519590855,2.0096229681704125,1.00081179004821,1.0037104398260022,5.001383212872392,0.005874121910528987,13.501023531194445,14.006379120481048,1
33,GP,M,14.990470588381093,U,LE3,T,2.9985635151392875,2.4991641720361315,other,other,course,mother,1.0151316220598425,2.0008845484278233,0.01058002132110773,no,no,no,yes,no,yes,yes,no,4.75019950779687,2.9946358179344994,2.00229976795361,1.0086606337104804,0.9989867564156724,1.501344810151494,-0.008371186301450232,13.491865656536035,12.51219786207945,1
34,GP,M,15.997221699625209,U,GT3,T,2.501700202734765,2.0044379824879712,other,other,home,mother,0.9962388383892167,1.0046344790691377,0.0027214476365305133,no,yes,no,no,no,yes,yes,no,4.9997170677641645,3.49188878059355,3.001072057358388,1.0046354958362052,0.9904545431089435,5.002602684152901,4.016481901928156,12.502907453936558,12.491758292753769,1
35,GP,F,15.000047122089011,U,GT3,T,2.0003597271827056,3.5017965963388047,other,other,other,father,2.015365461615582,1.00338306818851,-0.019568213387238236,no,yes,no,yes,yes,yes,no,no,2.9899617379155377,5.016062983881843,0.999800118403912,1.5145634060620998,1.0003887861255942,4.986491229982477,5.010335752392334,10.502616638854265,10.496978195594556,0
36,GP,M,15.006372096199632,U,LE3,T,3.5027570778985693,3.001109549804524,teacher,services,home,mother,1.0028339737753942,3.011052337447975,0.013456577841988648,no,yes,no,yes,yes,yes,yes,no,5.007782313744845,3.507043988421021,3.0128725053246335,1.002352360789302,1.0060613031146115,3.519369594328311,-0.015343564411300942,14.010304844732682,14.508511138887485,1
37,GP,M,15.987339004818036,R,GT3,A,3.494539461658928,3.9974670929536575,other,teacher,reputation,mother,2.000215426872853,2.998941959154376,-0.006939199927798028,no,yes,no,yes,yes,yes,yes,yes,1.5016566181013484,3.5010830368007975,2.9864693200916808,0.9990248714553163,0.9940602375365812,5.000796591803484,3.9933962024163283,13.486507401553801,13.487777954259606,1
38,GP,F,14.998998812370246,R,GT3,T,3.50201603704335,4.001607819949909,services,health,course,mother,0.996463747806068,2.5050045598608506,-0.009625161567272045,yes,yes,no,yes,yes,yes,yes,no,3.9886877183398646,2.993410120471367,1.9979453820488682,1.0051963122649288,1.5096567421085005,4.98858484298065,3.002221389926615,11.005499053290471,11.49756733703654,1
39,GP,F,15.013160082195913,R,GT3,T,1.983730593344481,2.5075761937008028,at_home,other,reputation,mother,1.005102311322231,1.006114873453938,-0.014173596593932997,yes,yes,no,yes,yes,yes,no,no,3.99276500407084,3.5091567041816143,1.0064518632702246,1.5096401618971549,1.0016206883586276,2.4960167879349306,7.9950993329329485,13.996929393267443,12.502161483943276,1
40,GP,F,16.008780234914834,U,LE3,T,2.4950763021441142,1.9994635552178321,other,other,home,mother,2.0030836299931645,1.5017412564717463,0.0008543571306355651,no,yes,no,yes,no,yes,yes,yes,2.9954067178766515,3.507043988421021,3.0108784578942416,0.9942638663458747,2.501663653932524,3.505506066950451,17.009700862741255,10.506934541331916,10.486124072953455,0
41,GP,M,15.000047122089011,U,LE3,T,4.010114072343669,3.997750374227457,teacher,other,home,other,0.9945043066080427,1.5001408891875245,0.014493171145859858,no,yes,no,no,no,yes,yes,yes,4.510812755668043,3.9999320876871582,3.0042977263540784,1.5093425791984725,3.5007542475837483,5.0021666338036805,6.996647463343172,10.009325591506794,10.998917175839747,0
42,GP,M,15.501457675918989,U,GT3,T,3.4977251719130567,3.5038801666474417,services,teacher,course,father,0.9985857331431269,2.01188264151029,-0.008152683814823206,no,yes,no,yes,yes,yes,yes,no,4.007179670626787,3.0048990459300637,3.0131115738377376,0.9837715154736232,0.998096188887651,4.491738685715798,0.006578466076598641,14.002875531764515,14.99853392255274,1
43,GP,M,14.991391543872181,U,GT3,T,1.495017230066875,2.0052629030212135,services,services,course,father,1.0020272372637045,0.9851579648520989,0.0033735185653069773,yes,yes,no,no,yes,yes,yes,no,4.504481788648006,3.9967324355369365,0.9937705163243309,0.9999825003304545,0.9931035146061352,0.9846991807886927,0.0007921912805155702,9.498240489829834,9.998392764001839,0
44,GP,F,16.25556859070862,U,LE3,T,2.501487167567685,1.9929294101022281,other,at_home,course,father,2.015286168550441,1.495537845831358,1.5046913383987306,yes,no,no,yes,yes,yes,yes,no,4.000698131550572,3.00599199562322,2.994223322510099,2.5013174303928394,2.509678741085639,4.995003666795348,13.987612884938015,10.002615569750745,10.501692312059497,0
45,GP,F,14.991391543872181,U,LE3,A,3.9940197792908676,3.0073069217688158,other,other,course,mother,0.9939037376561504,1.4947662105844395,0.009142692419059758,yes,yes,yes,yes,yes,yes,yes,yes,5.009219643694261,2.494017152996629,2.017394587292205,1.5083632420722697,0.9942142668182705,5.002286911470028,4.007012508058703,9.993801485731812,10.501692312059497,0
46,GP,F,15.993837086142896,U,LE3,A,2.99972772566147,3.0008947873049427,other,services,home,mother,1.0099264774315468,2.0059873542149425,0.0005470165652216514,no,yes,no,no,yes,yes,yes,no,2.5043305164154077,2.998929328404581,4.997854634843179,0.9930318554227091,4.496494870138103,3.4995448141546497,5.9985430731602145,12.495327508123019,11.499179183637988,1
47,GP,M,15.988537444156425,U,GT3,T,3.995360689526713,2.997176614613145,health,services,reputation,mother,0.9981970943878454,4.00973722611235,0.019432484767495456,no,no,no,yes,yes,yes,yes,no,4.003831526190904,2.0063865443173405,2.0079819291338152,0.9841462752066765,1.0011530548434189,1.5056896562857938,1.995774361132276,17.001159211165337,17.497650013117326,1
48,GP,M,15.490745974864424,U,GT3,T,3.997169096234879,2.0046893224513287,teacher,other,home,mother,1.0073827733614529,2.0135136817020927,0.0028839553661096284,no,yes,no,no,yes,yes,no,no,3.492761372115893,3.006926143126088,3.0069850554503956,1.5086910193530914,1.4984340704419994,5.006651308497817,3.4997747126786374,11.51472668787245,12.488692318951234,1
49,GP,F,14.992234381155953,U,GT3,T,3.9979936781457868,4.007133705277134,services,teacher,other,father,0.9989690309827121,1.996225780898267,0.008768884274057195,yes,yes,no,yes,no,yes,yes,no,4.010503995871721,3.999833094118779,4.0133974743260055,1.5127602132107565,1.5074394189202018,3.4967650133858186,2.0045140126921277,12.51276031193282,11.501885951879261,1
50,GP,F,15.490745974864424,U,LE3,T,2.5023290583754925,1.9990677479989898,services,services,course,mother,2.993004151796349,1.4899399944231213,0.0032567855806771443,no,yes,no,no,yes,yes,yes,no,4.5013355029709174,2.9921092507412994,2.988007379774829,2.5024403254431773,3.508957694479635,4.501124720802611,0.02152277345788596,14.010304844732682,12.494050944679822,1
51,GP,F,14.980336955271977,U,LE3,T,4.023243115461613,2.0075386076678043,health,other,other,mother,1.004507882614087,1.4992245290264061,0.01058002132110773,no,yes,no,no,yes,yes,yes,no,4.019539262895275,2.9938847125039887,2.9890032238328894,1.5018047880422505,0.998096188887651,5.008195332141966,0.0024919712390954352,16.00604355077624,13.507905167857725,1
52,GP,M,15.499436868198252,U,LE3,A,4.006497966985067,1.4965744168519954,health,health,other,father,2.005672952615067,1.4979237375911478,-0.001970115892846128,no,no,no,no,yes,yes,no,no,4.9936653436381295,5.010609447255595,4.495197526290358,2.4934479068280813,2.992802982334103,4.998953607302445,3.985810626622646,10.499930557819876,8.999534732893226,0
53,GP,F,14.991441676333164,U,GT3,T,3.991108199950303,3.994023673766304,services,services,course,mother,1.0191217639970893,0.9906100895776441,0.012865122409178687,yes,yes,no,no,yes,yes,yes,no,2.994948010907187,3.00599199562322,3.9945341544824284,2.99743443503478,3.508957694479635,4.995487561888822,0.005874121910528987,12.488327309774506,11.501885951879261,1
54,GP,F,14.99612713622764,U,LE3,A,2.994925738244542,3.0104563205995047,other,other,other,mother,1.0036366897552276,0.9797829786606367,-0.003037781208449471,no,no,no,no,yes,yes,yes,no,5.010471123095533,3.0054779755720196,4.495197526290358,4.502053776444816,4.500736836687848,1.0060633106321746,-0.009072431106247907,12.503458628981551,11.491712414921079,1
55,GP,F,16.004714059333047,U,GT3,A,2.0054303632736765,0.9879382019320228,other,other,other,mother,1.0089833612575818,1.9920179687962243,-0.022031490415682916,no,no,no,yes,yes,yes,yes,yes,5.0032541853955355,3.50344640004505,3.998051070208825,0.9922690367086986,1.4989955182407135,2.5013405725620252,2.0084790762156928,11.499233113613597,12.498631698014975,1
56,GP,F,14.983756337467362,U,GT3,A,4.010114072343669,3.0104563205995047,services,services,reputation,mother,1.0085406950119098,1.509445579275301,-0.003037781208449471,no,yes,no,yes,yes,yes,yes,no,4.011891863192512,2.994932367878083,1.9901876832869267,0.9825057990419769,1.4943714972174018,0.9970603698105254,-0.0016512551032943222,14.995101866796528,13.491552361329168,1
57,GP,M,15.505722859456124,U,GT3,T,3.5001125706620604,3.9930105546545853,teacher,health,reputation,mother,1.004507882614087,1.998887095355565,0.012781559571531787,no,yes,no,yes,yes,yes,no,no,2.9862066756976837,2.006741022624916,2.006325701547116,0.9946348134718557,1.004846167616337,4.990937199265445,7.9950993329329485,15.009991398404157,15.50163665310631,1
58,GP,M,15.007820654150347,U,LE3,T,1.0002550599375584,1.9878513233360113,other,at_home,home,father,1.0213491641813461,2.498475917595872,-0.010838795612821629,yes,yes,no,yes,yes,yes,yes,no,3.9952335581207814,2.5070339895992975,1.9971018737949624,1.002855260193186,1.0019812323466375,4.998726240613266,-0.004276723515539946,14.499325893166963,13.002739187244181,1
59,GP,F,16.00042709355798,U,GT3,T,4.004594550229951,1.9886578271321902,services,other,course,mother,0.9905724750898988,1.4906281686764205,-0.0010631477640395302,no,yes,yes,no,yes,yes,yes,no,4.0197067078739845,1.9929931233492657,3.006633099412026,1.4970066956631938,1.5024379034324777,4.994505365569986,2.011274459479919,15.985328496818429,14.508081782793305,1
60,GP,F,15.999167671567697,R,GT3,T,3.995091898221906,4.002097214414749,health,teacher,other,mother,1.0024129070002474,1.998634428275769,0.010817643582624555,no,yes,no,yes,yes,yes,no,no,1.9945440344985546,4.001733726907677,4.003989271426452,2.996537287171428,3.9976759495014225,4.491738685715798,-0.013069656367806293,17.005806565413096,15.501472343533557,1
61,GP,F,15.499436868198252,U,GT3,T,0.9936818462461809,0.9988678033704695,services,services,course,father,4.014757581121389,0.9884885424747685,0.0007616817191873802,yes,yes,no,yes,no,yes,yes,yes,4.990019824517061,4.995431765717186,5.006356120585584,5.006495296378233,4.995033106782609,5.019295124863262,-0.021635709120436504,9.49898800244368,9.508667983505322,1
62,GP,F,15.991559674815942,U,LE3,T,1.5026674638199016,1.9935847351838936,other,services,reputation,father,1.0077492935125167,2.0015689068400664,0.01580084669498229,yes,no,no,yes,yes,yes,yes,no,3.9886877183398646,3.996623597680463,2.99815791071154,1.014486591789236,0.9922652118221276,0.9812325701516704,-0.0024023997421033626,12.509493541262081,12.494862640724698,0
63,GP,F,16.006587509837942,U,GT3,T,3.9904039596205303,2.993832267577572,teacher,health,home,mother,1.0050313683396568,2.4990339209378973,0.014493171145859858,yes,yes,no,yes,yes,yes,yes,no,3.488912359396032,4.750575137349429,4.00004625508585,3.013745522482104,4.501338230052586,4.497189610477355,-0.002166671995164208,14.005784519492188,12.993949817216553,1
64,GP,F,14.997233286962354,U,LE3,T,4.003158831306662,3.001376646085866,services,services,reputation,father,1.0011449671592634,1.99579829449802,-0.0018637068665598652,yes,no,no,yes,yes,yes,yes,yes,4.510812755668043,4.502011097215998,4.492607064890542,2.99743443503478,4.512013503575909,2.5084027597446124,-0.008466264867576095,12.501978022126032,11.499595818467908,1
65,GP,F,15.996757072592581,U,LE3,T,4.004316153823478,3.0005807597201484,teacher,services,course,mother,2.997031263011009,2.010992056812624,-0.010374546797878215,no,yes,no,yes,yes,yes,yes,no,4.994125714249627,4.008350669428221,3.012011681916161,0.9969622464628454,2.514065254382316,0.9897441282829711,2.000321064440574,15.99955289235228,15.000335014923685,1
66,GP,M,14.989798135018443,U,GT3,A,3.488193735249689,4.005589998432404,other,services,reputation,mother,0.9922796598041926,4.013634313347435,-0.006567740171147432,no,yes,no,yes,no,yes,yes,yes,0.995589473998743,3.0116746951432534,2.993314303389032,4.006525818402411,3.998309380648699,2.9945894145662084,0.01673596133126578,11.488900889502426,12.502161483943276,1
67,GP,F,15.99433912546528,U,GT3,T,3.00148356352911,0.9950421496216619,services,other,course,mother,0.9862779383144287,3.9889900539038816,0.0013254380366820914,yes,yes,no,no,yes,yes,yes,no,3.9917613707597006,3.003635609588114,2.9926383390389217,1.0049462467050205,2.4817478517032985,4.999420044897404,-0.006572154957621622,9.505875191710745,8.99608113384477,0
68,GP,F,14.993752647139484,R,LE3,T,2.0047774108715077,2.5035810275998034,health,services,reputation,mother,1.9982967099738436,2.0101941179099834,0.005792121528853758,yes,yes,no,no,yes,yes,yes,no,4.75019950779687,0.9972240841405029,2.9978852707277053,1.0017450825558896,3.494705264920401,4.503075634521424,-0.003331850434915262,10.998899317118155,9.50190574292282,0
69,GP,F,15.003826596764682,R,LE3,T,3.008023974311665,1.0021928084110336,other,other,reputation,father,1.9958575938471173,4.000296328413674,0.00293049547995092,no,yes,no,no,no,yes,yes,no,4.509226564715652,3.9967324355369365,1.9939596645548425,3.0003822751672393,3.494705264920401,3.0039213604343065,6.002766262640062,14.503918560912815,14.25171228785522,1
70,GP,M,16.012740885092462,U,GT3,T,3.000460956445103,1.0085802965954869,other,other,reputation,father,1.999542288059641,4.003099715349528,0.009537966456173937,no,yes,no,no,yes,yes,yes,no,4.0062069447750535,2.993676309835271,2.0151781871578986,1.0021245400612164,0.9895014364916896,5.006253181670712,1.9938538267044486,13.491539457125059,11.50337904651475,0
71,GP,M,14.99912676679018,U,GT3,T,3.9897645009364218,1.9967578154143975,other,other,course,mother,1.0217653358830043,4.006171972333176,0.009142692419059758,no,no,no,no,yes,yes,yes,no,2.9899617379155377,3.0083608643509,3.0002846549653457,0.996778335828836,0.9998133315402682,2.49877163780345,-0.007950593186136067,11.492895020465756,9.4990114548649,0
72,GP,F,14.99470396147435,R,GT3,T,0.9892143278204011,0.9963701119627439,other,other,reputation,mother,0.9962870400068393,2.0005933117236503,0.0013254380366820914,yes,yes,no,no,no,yes,yes,yes,3.0016793608584935,3.511388114028769,3.996368220234019,2.5062267164532086,4.4988942593794095,5.002044015108415,2.011274459479919,12.491560909164432,10.493219983216918,0
73,GP,M,16.007232808323312,U,GT3,T,3.002671537158152,0.9897188989646697,other,other,reputation,mother,0.9959996868243066,1.507242992124988,-0.008660048653970173,no,no,no,yes,yes,yes,no,no,5.004655437885589,3.0011680445289413,2.0083299744714074,1.5096401618971549,1.5150541700396787,4.986860938354857,-0.0016512551032943222,13.485125405068898,13.000525685637047,1
74,GP,F,16.00127740680282,U,GT3,T,2.997897249635783,2.99886369750263,other,services,home,mother,0.9933161937025687,1.9954945367034074,0.004012921753971936,yes,yes,no,yes,yes,yes,yes,no,3.999474998446505,3.0087414249289663,3.501236731320107,2.4985054136824796,4.247877595678453,4.992045269587257,4.015248880180865,10.502107717626995,10.999884081555397,0
75,GP,M,15.004835347694936,U,GT3,T,4.006352330273149,2.504484422508818,teacher,other,home,mother,0.9933161937025687,2.4985521677222056,-0.005562668148171085,no,yes,no,yes,yes,yes,yes,no,4.004241591022369,2.9916721029777618,3.010757630839081,1.517043065847051,2.501663653932524,4.995487561888822,-0.002166671995164208,10.998899317118155,11.504824927902227,0
76,GP,M,14.998862245049509,U,GT3,T,3.9930329509517555,0.48553107761288655,teacher,other,course,mother,1.9972403091537396,4.007280236503204,-0.01603241462289204,no,no,no,yes,yes,yes,yes,no,3.0080525543450145,4.001327709020523,2.992954885715598,0.9940197998405218,1.0003887861255942,1.0010515449439112,0.013895200456022515,12.498899255346508,11.496810918474548,0
77,GP,F,15.996404557922617,U,GT3,T,1.9971385105717285,1.997155930673438,other,other,reputation,mother,0.9996783722052045,4.00973722611235,0.5044771873481811,no,no,no,no,yes,yes,yes,yes,5.014474585125997,2.007851662502487,2.988007379774829,0.9935463708361099,3.507696209039721,3.509805721613295,0.503531797538935,12.51276031193282,12.994418019605579,1
