,Position,Oral,Written,Race,Combine,Class
65,Lieutenant,66.45463707129292,68.754559084921,W,68.62313297281814,1
66,Lieutenant,66.91638775113246,67.99753771489523,W,67.80526086968936,1
67,Lieutenant,59.168966016719594,86.49389474255966,O,75.38063991504751,1
68,Lieutenant,73.3377760245506,75.50652821523315,O,74.49694581679097,1
69,Lieutenant,61.03022369430305,69.98973942843979,W,66.88021145020117,1
70,Lieutenant,55.10824421466133,75.50652821523315,W,66.569024929351,1
71,Lieutenant,56.631515708866026,86.49222998015603,O,74.39884871151756,1
72,Lieutenant,73.328852768318,61.99606067211374,W,65.83203068763476,1
73,Lieutenant,69.804668282264,66.25063929308837,W,65.54087638044352,1
74,Lieutenant,65.10964281973823,66.25063929308837,W,65.54087638044352,1
75,Lieutenant,60.20452190984657,69.01105283944605,W,65.08203647857815,0
76,Lieutenant,75.39803689432799,71.4983173762343,O,72.76316603708766,0
77,Lieutenant,67.49786089804623,62.00213824728722,W,64.28273262739502,0
78,Lieutenant,55.56073355820274,72.99680491214144,W,64.28273262739502,0
79,Lieutenant,48.538233437200546,76.0045143160836,W,63.904754980605745,0
80,Lieutenant,68.13852073538072,76.0045143160836,O,71.99311843407338,0
81,Lieutenant,49.5040977739004,74.50345759684721,W,63.59314283729735,0
82,Lieutenant,75.41922912033894,69.01105283944605,O,71.2333744143601,0
83,Lieutenant,59.59266790822774,66.76352334129837,W,62.869768957727935,0
84,Lieutenant,74.83266381460199,53.75039543106945,W,62.205488912373994,0
85,Lieutenant,61.03022369430305,77.0013522564708,O,70.23305776154088,0
86,Lieutenant,52.72059484670662,68.754559084921,W,61.53641798089358,0
87,Lieutenant,70.01941476661949,68.754559084921,O,69.42354681993815,0
88,Lieutenant,46.42973981596795,71.4983173762343,W,60.56878224758061,0
89,Lieutenant,64.47437617163433,73.0039525028272,O,68.62313297281814,0
90,Lieutenant,73.328852768318,63.99679322367341,O,67.80526086968936,0
91,Lieutenant,54.40343069970048,74.50345759684721,O,67.31745410319743,0
92,Lieutenant,65.21146919181822,51.75129923182854,W,60.56878224758061,0
93,Lieutenant,52.72059484670662,73.989371407951,O,66.88021145020117,0
94,Lieutenant,53.49898467848007,61.99606067211374,W,58.955646429528606,0
95,Lieutenant,63.119982611442985,66.25063929308837,O,65.83203068763476,0
96,Lieutenant,61.878378094015886,66.76352334129837,O,65.54087638044352,0
97,Lieutenant,45.5453762773206,76.99679537452238,O,65.3712396279624,0
98,Lieutenant,53.96225558881058,71.00643671435353,O,65.2622414447909,0
99,Lieutenant,59.59266790822774,66.50610990854061,O,64.87885969678776,0
100,Lieutenant,53.49898467848007,69.98973942843979,O,64.64780358227888,0
101,Lieutenant,46.42973981596795,63.23388748058987,W,57.57902061058715,0
102,Lieutenant,56.631515708866026,55.00648712451391,W,57.225584857901,0
103,Lieutenant,49.5040977739004,71.9906860778046,O,63.904754980605745,0
104,Lieutenant,67.09020961637881,61.99606067211374,O,63.59314283729735,0
105,Lieutenant,55.10824421466133,53.75039543106945,W,56.0480001643099,0
106,Lieutenant,47.710592143850434,57.49788612620564,W,54.442114143833905,0
107,Lieutenant,42.91904403432386,60.99785890593209,W,54.442114143833905,0
108,Lieutenant,47.710592143850434,70.00219817853099,O,61.53641798089358,0
109,Lieutenant,42.91904403432386,60.49721199707979,W,53.87357540191568,0
110,Lieutenant,60.20452190984657,62.00759460123624,O,60.56878224758061,0
111,Lieutenant,51.45774236566929,51.75129923182854,W,51.21546352603107,0
112,Lieutenant,65.21146919181822,59.497859933330695,O,59.68019670245447,0
113,Lieutenant,42.91904403432386,66.50215720843731,O,57.57902061058715,0
114,Lieutenant,55.10824421466133,60.99785890593209,O,57.225584857901,0
115,Lieutenant,51.45774236566929,62.00213824728722,O,56.0480001643099,0
116,Lieutenant,55.83792322255914,53.49406967885341,O,53.87357540191568,0
117,Lieutenant,48.538233437200546,51.75129923182854,O,51.21546352603107,0
