,existingAcctStatus,duration,creditHistory,purpose,creditAmount,savingsAccountAndBonds, presentEmploymentSince,installmentRatePercentage,sex,relationshipStatus,otherDebtors,residentSince,property,age,installmentPlans,housing,existingCredits,job,liableFor,telephone,foreignWorker,creditQuality
19,A14,24.01105887907417,A32,A43,3169.5004765467456,A63,A75,2.991813364494588,M,single,A101,1.998583016232812,A123,28.002979833071993,A143,A152,0.9960774336426195,A173,1.496998311726764,A192,A201,1
20,A14,8.992216826940023,A34,A40,1857.0024970888896,A61,A73,3.9811402687977173,M,single,A101,4.005235551749477,A123,47.49310583072254,A143,A152,2.5162648248759805,A173,1.0042091333148733,A192,A201,1
21,A11,5.989253164756589,A32,A43,2395.5042806405177,A63,A73,2.011700962457117,M,single,A101,2.9959209303365952,A121,41.497803967638646,A143,A151,1.0031054631940823,A173,2.008097376295201,A191,A201,1
22,A11,9.50978176360851,A34,A40,2009.492053195908,A61,A72,1.0007454307663215,M,single,A101,3.0065934556004943,A121,46.999021459530766,A143,A151,2.0088375527193225,A172,1.511357689110409,A191,A202,1
23,A12,11.989532846609293,A34,A41,1597.501889528451,A62,A72,2.492207107680458,M,single,A101,3.993827190737619,A122,41.504327337561904,A143,A152,1.010656057447139,A173,0.9816088587397113,A191,A201,1
24,A14,9.997317159663687,A34,A42,1816.4985393627016,A65,A73,2.00212773203181,M,divorced/separated/married/widowed,A101,1.0033044552141002,A123,24.505179340478108,A143,A152,2.004095765549698,A173,1.0028448020405802,A191,A202,1
25,A11,6.013620495085638,A32,A42,1303.0040757258075,A61,A73,0.9870756927571193,M,single,A101,1.9927942188346042,A121,33.00435479850373,A141,A152,1.0148162048255582,A172,1.0001873011906441,A192,A201,1
26,A14,5.990698458555754,A30,A43,370.0005625737663,A61,A75,4.014484697527205,M,divorced/separated/married/widowed,A101,4.0087152496049905,A123,35.997867010941945,A143,A152,0.9952400001265725,A172,0.9911928689792202,A191,A201,1
27,A13,11.991733942567532,A31,A43,515.2515813488792,A64,A73,3.00873160929602,F,divorced/separated/married/widowed,A101,3.0040430151509945,A121,44.00674680428957,A143,A151,2.0086228763718026,A173,0.9988292782207924,A191,A201,1
28,A12,6.502125307189681,A32,A43,2181.2511341078857,A61,A73,2.5059210256936657,M,single,A103,1.9891445569383186,A121,31.00223707944704,A143,A152,1.0050689283566538,A173,1.00122548312926,A191,A201,1
29,A11,53.993568859511534,A33,A49,6290.9924774779,A61,A75,2.9994437593487673,M,single,A101,4.002719966108822,A124,61.9941625122592,A143,A152,2.004095765549698,A173,0.9951605543867921,A192,A201,0
30,A12,18.003404590202358,A32,A49,1680.9906985844118,A64,A72,3.006964614006688,M,divorced/separated/married/widowed,A101,2.997812537930762,A121,33.000022628522665,A141,A152,1.0010539581381068,A173,1.0071388574654272,A192,A201,1
31,A11,22.503332743130215,A32,A42,3755.9940265403907,A61,A73,2.0079200370883625,M,single,A101,1.981492347286486,A123,25.497267334483347,A142,A152,0.9939935925794825,A173,1.0116728923617933,A191,A201,1
32,A12,18.0002959891038,A32,A40,5087.005858670009,A62,A73,1.4939934377241566,M,single,A101,1.9927942188346042,A123,27.505006156983463,A143,A152,1.4916960362492158,A173,0.9907366492981777,A192,A201,1
33,A14,12.006486898587976,A34,A49,1181.003793703083,A65,A75,3.987252340365197,M,single,A101,3.9884941316402056,A124,56.747788620305315,A143,A151,1.006082940109532,A172,0.9956892377200732,A191,A201,1
34,A13,11.998661830479362,A32,A42,1702.4983997048362,A61,A72,3.99297341071191,F,divorced/separated/married/widowed,A101,1.4967029950872108,A122,35.49961003235197,A141,A152,1.4984381385873096,A174,0.9889782466507826,A192,A201,1
35,A12,40.50937837160319,A34,A43,4287.506116844828,A61,A72,3.984155870074257,M,single,A101,1.4973088709087305,A122,23.993172521331815,A143,A152,2.0004883967480707,A172,0.9897808939121943,A191,A201,0
36,A14,47.994257875754684,A34,A46,5329.520990162787,A61,A73,0.9892148673783163,M,single,A101,3.0027511512427125,A124,28.488421479701138,A141,A153,0.9869177925322925,A173,1.0022188715585099,A192,A201,1
37,A13,16.487239226674767,A32,A43,1838.003926228137,A61,A73,4.004383011901428,M,single,A102,1.9945772679150935,A121,34.50339898730962,A142,A152,0.9956037866547458,A173,0.9860593810963364,A191,A201,0
38,A13,9.498511862103328,A32,A44,1126.248543986843,A61,A73,2.0001251405562592,M,single,A101,1.4967029950872108,A123,33.996796904084675,A143,A152,0.999075015530658,A173,1.0010673313066365,A192,A201,1
39,A12,8.993413086456055,A32,A43,408.9958653184231,A61,A73,3.988691708669184,M,single,A101,3.4992311839268035,A121,22.998888552974645,A143,A152,0.9951114561010929,A173,0.993620844754028,A191,A201,1
40,A14,27.001971063911604,A32,A43,2095.002557405019,A63,A75,4.008445938385834,M,single,A101,2.0088476438514755,A123,27.50834791593967,A141,A152,0.9903366724298477,A174,0.9986090841082642,A191,A201,1
41,A12,11.987471003021394,A32,A43,1044.989579306131,A63,A73,2.9976052811504807,M,divorced/separated/married/widowed,A101,0.998468197577878,A123,24.498936230362915,A143,A152,1.0156129221249284,A173,1.0161131025078314,A192,A201,1
42,A12,16.502732808818347,A33,A45,5405.001232561733,A61,A73,2.0028942372155654,M,single,A101,3.9992646201482094,A121,41.489928839271954,A143,A152,0.9850933948569772,A172,1.5029014178253037,A192,A201,1
43,A11,27.006946883490315,A34,A41,5405.001232561733,A62,A74,0.9948388922160307,M,divorced/separated/married/widowed,A101,4.003943646861073,A123,23.006787816812896,A143,A151,1.4916960362492158,A173,1.0158600176974653,A191,A201,1
44,A11,47.994257875754684,A34,A41,6688.001287141222,A61,A75,3.9966188477028455,F,divorced/separated/married/widowed,A101,3.9977577687904526,A124,58.99576999150236,A142,A153,1.9987017088235826,A172,1.001146741265794,A191,A201,0
45,A14,11.490943378486591,A34,A40,1597.501889528451,A61,A72,4.000703195180767,F,divorced/separated/married/widowed,A101,3.998904494137108,A123,38.004325688154594,A143,A152,1.9992862156273001,A174,1.0080245185932557,A191,A201,1
46,A14,33.002890751370664,A32,A43,2067.7558530442434,A63,A75,3.984155870074257,M,single,A101,4.008210943738501,A123,35.99083774769689,A143,A152,0.9860894923950602,A173,0.9976192846960666,A191,A201,1
47,A11,5.989922128982923,A32,A41,1451.248892695288,A63,A71,1.493109010560095,F,divorced/separated/married/widowed,A101,1.998583016232812,A122,24.00209121282246,A143,A151,1.4988350242384336,A171,0.9996630713460126,A192,A201,1
48,A14,10.51194693464564,A34,A40,6688.001287141222,A61,A73,0.9971883614914976,M,single,A101,3.9971439725255036,A122,36.00689136994917,A143,A152,1.9896375616622155,A172,0.9993334604727921,A191,A201,1
49,A14,12.009740723359405,A32,A43,2339.254931687389,A62,A73,3.9921390763775246,F,divorced/separated/married/widowed,A102,1.9911775923478339,A121,30.504353115321692,A143,A152,1.0020482586324908,A173,0.9962920286802501,A191,A201,1
50,A12,20.998934808263407,A33,A42,2099.501007212605,A65,A72,3.9882541467257195,M,single,A101,2.0022548265652444,A122,27.00232961365959,A141,A152,0.9839075570482181,A172,1.0130096509308402,A191,A201,1
51,A12,25.499835224665556,A33,A41,5166.256251103189,A61,A75,1.0041605122710946,M,single,A101,1.9940172408540477,A123,27.494190543974423,A143,A152,1.9931116672799716,A174,0.9870982904964393,A192,A201,1
52,A14,12.001453877754868,A32,A43,1177.007284608288,A61,A73,2.505079086637376,M,single,A101,2.017454085069426,A123,23.995845630718183,A143,A152,0.9963404352355949,A173,0.9999615958008143,A191,A201,1
53,A14,18.002492222751407,A32,A41,3081.5025665603607,A65,A73,1.4953508961432433,M,single,A101,0.9947061552783343,A122,28.489058852732185,A143,A152,0.9981353795664899,A173,0.9937583558816452,A192,A201,1
54,A12,30.005591037416238,A33,A40,1992.508217187058,A61,A75,4.005117425803051,M,single,A101,3.9894577976607044,A124,56.997216999956365,A141,A153,1.5057368998874439,A173,1.009033173015769,A192,A201,0
55,A14,5.99422925985621,A31,A40,732.498183933192,A65,A73,0.9976904561144614,M,single,A103,1.998409963177329,A121,24.493718231349707,A142,A152,1.0099382410362752,A172,1.5030698135826603,A191,A201,1
56,A12,11.493618737024846,A32,A43,5790.736871692221,A65,A71,1.4939934377241566,M,single,A101,0.9947061552783343,A124,52.4906956164771,A143,A152,1.006082940109532,A174,0.9813366165072944,A192,A201,0
57,A14,35.997154451567035,A34,A43,10241.994450631986,A61,A73,2.505079086637376,F,divorced/separated/married/widowed,A101,2.0094509467119943,A123,33.99536501300146,A142,A152,1.9886449743066836,A173,1.0020022807522335,A191,A201,1
58,A13,19.497673204054557,A32,A40,2207.2502225117896,A61,A75,3.002080370591951,F,divorced/separated/married/widowed,A101,1.9987133578605838,A123,24.00364288576459,A143,A152,0.9933347915540915,A174,0.994001161477714,A191,A201,1
59,A11,38.99712026243252,A34,A42,6763.001539747074,A61,A72,4.009353937543331,F,divorced/separated/married/widowed,A102,3.4942929320033924,A124,24.496073375473106,A143,A151,1.997314277753359,A172,1.0045100912985703,A192,A201,0
60,A12,8.993413086456055,A32,A49,1311.0107834426722,A61,A73,1.9951018388988875,M,divorced/separated/married/widowed,A101,1.0006725343732445,A121,25.503235130264073,A141,A152,1.0050689283566538,A173,1.0119234414452865,A192,A201,1
61,A12,15.004407035054715,A34,A43,1415.9909808795035,A65,A75,3.498169009146923,M,single,A103,4.0008965984907245,A121,49.9997691462535,A143,A152,2.0142208677332674,A173,1.0010673313066365,A192,A201,1
62,A12,34.49411918804546,A30,A49,1733.743596084163,A61,A75,4.00792377524591,M,single,A101,3.9971439725255036,A124,59.501246654656526,A143,A153,1.005682602911119,A174,1.0008097094499726,A192,A201,0
63,A12,49.50866238951272,A30,A49,13731.998302839012,A61,A73,2.003398014863583,M,single,A101,2.020704989679836,A123,23.9804108087135,A143,A152,0.9963404352355949,A173,1.0023013435468027,A192,A201,0
64,A14,23.987004707370037,A32,A43,3416.262826362312,A61,A72,4.006783880136664,F,divorced/separated/married/widowed,A101,4.003943646861073,A122,28.493650937193685,A143,A152,1.0156129221249284,A173,1.509191996950633,A192,A201,1
65,A14,25.503431899649947,A32,A45,4588.999862225439,A65,A75,3.9970777976970346,M,single,A101,3.9910028162742393,A122,46.50256774683508,A143,A152,4.01090855446494,A173,1.5119404932874443,A192,A201,1
66,A14,12.013591525932899,A32,A43,2449.5015634836936,A61,A72,2.0001251405562592,F,divorced/separated/married/widowed,A101,2.005129074878911,A123,32.49452557727941,A141,A152,1.0089647834305888,A173,0.9955486444261095,A191,A201,1
67,A12,11.993168864113159,A32,A40,919.4909858668886,A64,A73,4.014026090701374,M,divorced/separated/married/widowed,A101,1.002852646569022,A121,21.49939756899932,A143,A152,1.0137058100670573,A173,0.9982510370688313,A191,A201,1
68,A14,32.999230864876154,A32,A46,1610.7418667925444,A61,A73,3.996750413922004,M,single,A101,4.008210943738501,A124,33.25795713591912,A142,A153,1.0020323594158924,A173,0.9907366492981777,A192,A201,0
69,A14,39.002059036002535,A32,A43,2677.251083727198,A65,A73,3.9980912027288675,F,divorced/separated/married/widowed,A101,4.009229929443513,A123,27.494190543974423,A143,A152,1.0119181689707868,A173,1.0048938804158534,A191,A201,1
70,A14,39.000915782934655,A32,A41,8774.996618318613,A61,A73,1.504873424453336,F,divorced/separated/married/widowed,A101,1.985162360178658,A122,32.994795709392655,A141,A152,1.0014551562216996,A173,0.9930156626432003,A191,A201,1
71,A14,6.502125307189681,A34,A43,697.2410950907064,A65,A75,3.997735565384663,M,single,A101,1.5036609986888752,A122,44.01249512182922,A143,A151,1.9971389838306561,A172,0.9881910295442485,A192,A201,1
72,A11,7.00286429566927,A34,A410,1049.0015987731729,A61,A75,2.994574704548792,M,single,A101,4.006990106566555,A124,51.50253042456197,A141,A153,1.5092839019988462,A174,1.9958969333465242,A192,A201,1
73,A12,44.995037741788565,A34,A49,6548.251298608185,A61,A74,1.9974275029758064,F,divorced/separated/married/widowed,A101,1.0189669582029934,A121,43.50490411737205,A141,A152,2.005918947398793,A172,0.9929217728898059,A191,A201,1
74,A11,29.252845170836174,A32,A46,1747.4928007973617,A65,A75,4.001091029924809,M,single,A101,4.006697739154812,A124,36.986993217387834,A143,A152,1.009439992081829,A174,0.9763167136682609,A192,A201,0
75,A11,11.99699436007452,A34,A41,1405.247218325098,A61,A75,4.005003423862259,M,single,A101,3.992881382904755,A124,65.99770729553758,A143,A153,1.5033882969982448,A174,0.9772518420297643,A191,A201,1
76,A11,38.50337909792148,A32,A43,3705.995648617361,A61,A72,3.9992152712046023,M,single,A101,2.9935002366058914,A123,30.992903444113367,A143,A152,0.9999037945504354,A173,0.9979872631492429,A191,A201,0
77,A12,10.51194693464564,A33,A43,4287.506116844828,A61,A74,2.0062329257747296,M,single,A101,3.993284007117522,A122,50.997610088668864,A143,A152,1.0038111578503481,A173,0.998524948644176,A191,A201,1
78,A14,49.50866238951272,A30,A41,8774.996618318613,A65,A73,1.4997810770708635,M,single,A101,2.01229381879856,A122,36.000959090779475,A143,A152,0.999075015530658,A172,1.508948102247973,A191,A201,1
79,A12,27.008521792969375,A32,A42,3536.0005660494708,A61,A72,1.5062324819659856,M,divorced/separated/married/widowed,A101,0.9952279885466973,A122,20.997261631731934,A143,A152,0.9700580818739188,A173,1.002545923501168,A191,A201,1
80,A14,24.000125067888618,A32,A43,6445.498570781364,A65,A72,1.004706041483036,F,divorced/separated/married/widowed,A101,0.99444867527624,A123,45.48857064594862,A143,A152,1.998240293609026,A173,0.9909113062853523,A192,A201,0
81,A14,13.50722442578622,A32,A43,1093.499151274691,A63,A75,3.4871818914516086,M,single,A101,3.0068378710591848,A122,45.501715252699015,A142,A152,0.9996701560075094,A173,0.9881910295442485,A192,A201,1
82,A14,21.013140726858317,A32,A49,1827.9951789474028,A62,A73,2.9956325047534866,F,divorced/separated/married/widowed,A101,4.008210943738501,A122,25.504489866385832,A143,A151,0.9927757921029718,A172,1.5119404932874443,A191,A201,1
83,A11,24.003634875049443,A32,A410,1992.508217187058,A61,A75,4.003097893121295,F,divorced/separated/married/widowed,A103,4.0022640527005855,A121,59.00121046052919,A143,A152,0.9773785754227268,A172,0.992731316602393,A192,A201,1
84,A11,9.508001275701021,A32,A43,2075.9778233478637,A61,A75,2.9976052811504807,M,single,A101,3.9989590328063835,A121,52.4906956164771,A143,A152,0.9994023121501041,A172,1.0036462727941515,A191,A201,1
85,A14,12.010322259804454,A34,A49,1640.7444052832857,A61,A73,3.996750413922004,F,divorced/separated/married/widowed,A103,1.9891445569383186,A121,32.00589149121774,A143,A152,2.5162648248759805,A174,1.0081550812396367,A192,A201,1
86,A12,19.49989390567051,A34,A42,1415.9909808795035,A61,A72,4.002836516864443,F,divorced/separated/married/widowed,A101,0.9933435780359954,A122,29.506764150981255,A143,A152,1.9874291774604047,A173,0.9977882763453432,A191,A201,1
87,A12,33.000926445343026,A32,A46,12103.002742700774,A62,A73,0.9966186131539257,M,single,A101,3.9884941316402056,A124,45.511582667610384,A143,A153,1.0037158788595084,A173,1.5014596845847976,A192,A201,0
88,A11,18.0065214409096,A32,A40,2022.002605468249,A62,A74,4.001239989613607,M,single,A101,3.4962208772713015,A123,27.501430604298115,A143,A152,0.9892331318572478,A174,1.495742443161872,A192,A201,1
89,A11,11.999606644943547,A30,A45,1017.4979487500588,A61,A74,4.006563151615045,M,single,A101,2.9849900294279106,A121,25.99877218646156,A143,A152,1.9944483020145174,A173,0.9963488668241252,A191,A201,0
90,A14,11.99642317973125,A34,A43,515.2515813488792,A61,A75,4.008934305667449,M,single,A101,4.007979805181483,A121,56.246071324331474,A143,A152,0.9994023121501041,A173,0.995264459511382,A191,A201,1
91,A11,12.00311027123006,A34,A41,1318.5045929379467,A61,A75,3.9910488225747467,M,single,A101,3.4962208772713015,A121,54.49643593363032,A143,A152,1.0196001662890106,A173,0.9879103450159257,A191,A201,1
92,A14,13.512118000677525,A34,A43,875.4936425272256,A65,A75,4.014026090701374,F,divorced/separated/married/widowed,A101,2.5092926073126147,A122,35.495203263287536,A141,A152,1.009439992081829,A172,1.9978005536188035,A191,A201,0
93,A13,24.001594363745276,A34,A42,3365.500832976497,A65,A75,4.002085046774976,M,single,A102,4.011023616697043,A124,20.24746731335112,A143,A151,2.005625009698802,A173,1.0096880346374038,A191,A201,1
94,A12,11.986653686560619,A32,A40,1256.5067895958043,A64,A75,4.013787430962238,M,single,A101,3.9977577687904526,A121,54.50922032469181,A143,A152,0.9773785754227268,A173,1.00345214405914,A192,A201,1
95,A12,53.993568859511534,A30,A49,17140.499715895796,A61,A72,2.5017822095617017,M,single,A101,4.015978460527625,A124,57.2541340856372,A143,A151,0.9930472610771646,A173,0.9911928689792202,A192,A201,0
96,A14,11.999264958796765,A34,A46,2266.505734897045,A65,A74,3.987747095579868,F,divorced/separated/married/widowed,A101,1.9927942188346042,A123,61.9941625122592,A143,A152,1.0096274605078683,A173,1.0110924491542264,A191,A201,1
97,A12,17.998023933655215,A32,A49,2359.2593440462224,A62,A73,4.005438537889836,M,single,A101,4.00131142242678,A123,30.998692809160005,A143,A152,0.9886708034668023,A173,1.003121062582088,A191,A201,1
98,A12,34.51050444187905,A34,A43,2099.501007212605,A61,A75,4.013295808594783,M,single,A101,4.011727651402625,A121,33.0009600155433,A143,A152,1.0027575097405914,A173,1.0058661799489639,A191,A201,1
99,A12,18.992676385289105,A33,A41,6489.4907593375265,A65,A74,2.9994437593487673,M,single,A101,3.9950933884613304,A122,32.49592862381881,A141,A151,2.00916080296346,A174,2.0075020194719633,A192,A201,1
100,A14,20.99979376652097,A32,A40,1359.9983980414222,A62,A75,3.9882541467257195,M,divorced/separated/married/widowed,A101,4.005662873478964,A121,38.01712176651517,A143,A151,0.9918652789279898,A172,0.9914324322761885,A191,A201,1
101,A12,35.997154451567035,A32,A43,2081.7538784464246,A61,A74,4.002305855564218,M,single,A101,4.010100081141479,A123,22.998888552974645,A143,A151,1.0062137458403486,A173,0.9982510370688313,A191,A201,1
102,A14,7.00286429566927,A33,A43,1044.989579306131,A61,A73,3.4931035133481627,F,divorced/separated/married/widowed,A101,2.0051991186888998,A121,25.502003139049407,A143,A152,1.0072575975259936,A173,0.995752922794781,A191,A201,1
103,A12,9.253724699288327,A34,A42,1686.7454075069709,A61,A74,3.9961217355630794,M,single,A101,3.0068378710591848,A123,32.000838035478566,A143,A151,1.0096274605078683,A173,1.0037683275185327,A192,A201,1
104,A14,12.003891246653941,A32,A41,2207.2502225117896,A65,A72,1.5031575748794486,M,divorced/separated/married/widowed,A101,3.9807779608259404,A123,24.50672843704482,A143,A151,1.0079229226273394,A173,0.9988292782207924,A192,A201,1
105,A12,21.003823534904882,A34,A410,10979.997407849794,A61,A73,2.00521781962442,M,single,A102,2.988305989719604,A123,36.4999642431341,A143,A152,1.5017286979151248,A174,1.4992705487594602,A192,A201,0
106,A14,17.99021574446435,A31,A40,5753.996838505724,A61,A75,1.493109010560095,M,single,A101,4.007979805181483,A124,35.99083774769689,A141,A152,1.4916960362492158,A174,1.5059674860514134,A192,A201,0
107,A12,12.00464696613503,A32,A40,5264.011245222239,A61,A74,2.0001251405562592,M,single,A101,1.9922046236966695,A123,28.508899349805702,A143,A152,1.0033108899207128,A173,1.0048938804158534,A191,A201,1
108,A11,27.001971063911604,A32,A42,8311.74301559236,A65,A72,1.500955254482344,F,divorced/separated/married/widowed,A101,2.004450192087019,A122,32.99311192229139,A143,A152,1.0070592402981768,A173,0.9916190776924854,A192,A202,1
109,A12,13.008004613466188,A32,A49,1323.5016797055678,A63,A75,0.986238664436089,M,divorced/separated/married/widowed,A101,2.001346458782377,A121,31.50011491693335,A143,A152,1.0078162225659915,A173,0.9835046764752089,A192,A201,1
110,A12,5.996162259520727,A33,A49,1352.4962725090177,A62,A75,0.9870756927571193,M,divorced/separated/married/widowed,A101,2.001456771245103,A123,28.508899349805702,A141,A152,2.013318007150911,A173,1.5026136056699375,A191,A201,1
111,A13,16.489759722882724,A32,A46,488.514474488906,A61,A72,4.009040599747436,F,divorced/separated/married/widowed,A101,3.986851946714706,A122,24.755043638457067,A143,A151,1.0037158788595084,A173,1.0102088754301968,A192,A201,1
112,A12,16.508098941859156,A32,A40,5458.496215909912,A61,A74,2.498172280759679,M,single,A101,3.004336129690884,A121,25.99877218646156,A143,A151,0.9995642941076384,A172,1.0092151809333951,A191,A201,1
113,A14,36.003431777367794,A34,A40,8506.00536077502,A61,A73,3.9987219919136496,F,divorced/separated/married/widowed,A101,2.0022548265652444,A121,27.50673513574712,A142,A152,1.990800984130221,A173,1.5167704981277452,A192,A201,0
114,A11,11.99699436007452,A32,A43,1522.7424508731528,A63,A75,2.9950407869222544,M,divorced/separated/married/widowed,A101,0.9920729170501874,A121,31.998231088882626,A143,A152,0.9808604244943582,A173,0.9900032930506002,A191,A201,1
115,A14,42.00009461624553,A34,A43,3297.2571073977224,A65,A75,4.0040919581204655,M,single,A101,0.99444867527624,A121,45.511582667610384,A143,A152,0.9840511322662945,A173,1.0130096509308402,A192,A201,1
116,A11,44.99830154995851,A32,A43,7468.494388213952,A65,A74,4.0051710041661295,F,divorced/separated/married/widowed,A101,3.004336129690884,A123,33.00435479850373,A143,A152,0.9905178960205198,A174,1.504901196034468,A192,A201,0
117,A11,10.00191110478616,A34,A42,2395.5042806405177,A65,A72,2.003625838718449,F,divorced/separated/married/widowed,A102,2.988305989719604,A121,29.498380659256224,A143,A151,2.0020765462039316,A173,0.99946740372439,A191,A202,1
118,A11,34.51050444187905,A34,A42,5051.9879148076225,A63,A73,0.9960545641990116,F,divorced/separated/married/widowed,A101,3.9859665655255077,A123,23.995845630718183,A143,A152,2.004575911100014,A173,1.018425962180147,A191,A201,0
119,A12,11.993168864113159,A34,A40,2131.7448153199653,A63,A74,3.002508816987821,M,divorced/separated/married/widowed,A101,3.007500544907522,A123,32.50030269504284,A143,A152,1.0069219947576435,A174,1.0094882458175016,A192,A201,1
120,A11,22.49659021867847,A32,A43,2067.7558530442434,A61,A73,2.9950407869222544,F,divorced/separated/married/widowed,A101,2.000003019708592,A121,26.99511827302162,A143,A152,1.993008916944122,A173,1.0005205666953385,A192,A201,0
121,A14,25.75634404282945,A34,A41,4384.7506986073495,A61,A75,4.012282007457481,F,divorced/separated/married/widowed,A101,1.9879842153858087,A123,42.99232964576849,A143,A151,1.9951316356269513,A174,0.996191152802864,A192,A201,1
122,A14,11.999264958796765,A32,A42,1577.9917099563145,A61,A73,2.504316460754528,M,single,A101,2.011552426653778,A121,23.006787816812896,A143,A151,0.9927757921029718,A172,0.9838071631975189,A191,A201,1
123,A13,9.502682634779283,A34,A40,732.498183933192,A61,A75,4.008280564931699,M,single,A101,4.011023616697043,A124,62.51086521576988,A143,A153,1.9947841478123087,A173,1.0064113484377537,A192,A201,1
124,A12,17.99021574446435,A32,A42,2154.003811939917,A65,A72,4.010514540778297,F,divorced/separated/married/widowed,A101,3.002370913230952,A121,29.99701031630004,A143,A151,1.002232105013853,A173,1.5148917900988135,A191,A201,0
125,A11,12.010322259804454,A34,A40,1857.0024970888896,A61,A73,4.002836516864443,M,single,A101,2.008441460788266,A122,27.51375543424874,A143,A152,1.9916429626393248,A173,1.0016511578820344,A191,A201,1
126,A11,11.495397904478203,A32,A43,650.7528973042097,A61,A73,3.4951817804921035,M,divorced/separated/married/widowed,A101,1.9994676142730463,A121,36.99641190492201,A143,A152,0.9700580818739188,A172,1.0005205666953385,A191,A201,1
