,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
10,GP,F,14.987486105722585,U,GT3,T,4.015464950741234,4.013014748164134,teacher,health,reputation,mother,0.9942192059153458,1.9961512925865548,0.012582194337111632,no,yes,no,no,yes,yes,yes,no,2.995489479706259,3.5077913012946604,3.018262701527936,0.9859173576065445,2.509336211051739,1.99837611955755,1.9967800061045597,13.490965787675915,13.510309907099202,1
11,GP,F,14.998893430602749,U,GT3,T,2.4906299587981007,1.5071304479085503,services,other,reputation,father,2.994658072629926,2.5016257385024634,-0.0033322401766843588,no,yes,no,yes,yes,yes,yes,no,5.006823841646305,2.0069668047961553,2.009666135232253,1.4981730454308053,1.5024389596684462,4.495723581259879,-0.00798891851025886,9.99376956640425,11.509959503375548,1
12,GP,M,15.00704106833965,U,LE3,T,3.495564281333198,3.998503039311186,health,services,course,father,1.0015896545190246,1.4993297970916772,0.0005129027644992821,no,yes,no,yes,yes,yes,yes,no,3.985609550470544,2.9911678113206377,2.9952400562650743,1.007844980993411,2.5126221224154,5.005590987319923,0.0050326721848420655,12.498701758519243,13.504463819068462,1
13,GP,M,14.992041219572826,U,GT3,T,4.015732070472724,2.993281245183701,teacher,other,course,mother,1.99156811876461,1.9889380384181927,0.01499866607719846,no,yes,no,no,yes,yes,yes,no,5.006823841646305,3.510233973841701,2.9794152935691876,0.9948194272934362,1.518931489186706,2.5084393665399585,0.004079096580382428,12.50975501522396,12.495239346309624,1
14,GP,M,15.510277922716744,U,GT3,A,2.005316009402331,2.0065514051218662,other,other,home,other,1.002791279713328,3.0062460999936924,-0.02045718878532336,no,yes,no,no,yes,yes,yes,yes,3.9930317100099857,4.509361450590323,1.9841062257201094,0.9931116273831426,0.9929754049170357,3.0017500172993166,-0.0014598018019343364,14.500412164350507,14.497266737869033,1
15,GP,F,15.988541773296877,U,GT3,T,4.007113210874595,4.007353594744748,health,other,home,mother,1.4986617687799668,0.973568122880293,-0.005302078688378927,no,yes,no,no,yes,yes,yes,no,4.0069576168270675,4.002052700416423,3.993602546835339,0.9985993106160502,2.4882738634789723,2.0010418904279574,6.004805757777476,17.00529872698432,16.995764141968046,1
16,GP,F,15.991675078863999,U,GT3,T,3.9994859711751873,3.9945530037954797,services,services,reputation,mother,0.9995399036366641,2.9974365869172908,-0.0065414802771538985,no,yes,no,yes,yes,yes,yes,no,3.0128163117349396,1.9986448186743568,2.993371470685574,1.0063397894301802,2.4969003001037953,2.496722387333575,10.005209186678396,12.506554318232023,12.999457480652946,1
17,GP,F,15.99334725409083,U,GT3,T,2.995641102579204,3.4997838199760234,other,other,reputation,mother,3.0052478759800927,2.008205579969708,-0.0034392421691039395,yes,yes,no,yes,yes,yes,no,no,5.004159147293572,2.997668768201425,1.9906318242999177,0.9975334460280936,1.005892899949801,3.997582692590973,3.0072976264947044,12.518046967717595,13.507310363731548,1
18,GP,M,17.006939240996985,U,GT3,T,3.001538922597581,1.9915867152659432,services,services,course,mother,1.0135732756756082,0.9922862731262352,2.4890027003831294,no,yes,yes,yes,yes,yes,yes,no,4.9901233293443195,5.018208417827395,4.497236692107469,1.508869981662127,3.500084713015595,5.019048751341652,2.014329202328068,7.983424496630624,8.007093458034952,0
19,GP,M,16.00299666140444,U,LE3,T,3.9879807578633075,2.996458660815983,health,other,home,father,1.0076001539179755,1.488787048797561,-0.005172045891955384,no,no,no,yes,yes,yes,yes,no,2.9961909480752893,0.9972786667807548,2.9961111737061366,0.9979781542504055,2.4969003001037953,4.987643926694917,6.0019339942880965,12.512908037746737,12.50553057631344,1
20,GP,M,14.996888208463151,U,GT3,T,3.49665422209456,2.4996347156448895,teacher,other,reputation,mother,0.9880778060143747,2.00478817389157,-0.008850187139010007,no,no,no,no,yes,yes,yes,no,3.990307215857852,3.5085300039716865,0.9970666499080323,0.9983325087750139,0.9890759372307236,0.983975215704485,0.5095883563975055,12.499441792772664,12.996476487453563,1
21,GP,M,14.997929667826938,U,GT3,T,3.502565360152113,3.9945530037954797,health,health,other,father,1.0191684684744493,1.492222341016383,-0.01463904344934081,no,yes,yes,no,yes,yes,yes,no,5.01295404302204,3.4951369952557387,2.007232671498288,1.0049412206652129,0.9827549779856155,5.005382751347382,-0.009316933778341746,11.490044176165894,12.504463660471737,1
22,GP,M,16.50472245888661,U,LE3,T,4.003622721865436,2.0018790956054504,teacher,other,course,mother,0.9950879951831075,1.9946961866517783,-0.021417750630096523,no,no,no,yes,yes,yes,yes,no,4.000524947933561,4.505383941211644,0.9901279094223565,0.992730389678373,2.4949450541434457,4.997673888034603,0.0005292373942079397,12.506554318232023,13.511353048605688,1
23,GP,M,16.49559446661197,U,LE3,T,2.00394223353575,1.9974153599097102,other,other,reputation,mother,1.9895449390270785,1.9985033110903319,-0.010476050073925526,no,yes,no,yes,yes,yes,yes,no,5.00256460988253,3.4975774913983,4.010686188156516,1.5191642931720772,3.50326433188991,5.012784808564826,1.4914532421331905,10.495939499130362,9.991954831499491,0
24,GP,F,15.009605694241404,R,GT3,T,2.498651248058531,4.000949733668426,services,health,course,mother,0.9822812907822811,3.005802067070383,0.006656377775216093,yes,yes,no,yes,yes,yes,yes,no,3.9980129392879546,3.498218643015326,2.01155971862436,0.9826352188677413,0.9855621769453067,5.005590987319923,2.003881777844027,9.507084460989702,11.011583410900421,0
25,GP,F,15.998886269348688,U,GT3,T,2.005316009402331,1.9951875935527732,services,services,home,mother,1.010744263089435,0.9929539008515079,-0.02045718878532336,no,yes,no,no,no,yes,yes,no,0.9939059367908897,2.493059274007173,1.9906318242999177,0.9972997922280064,3.5019810492802486,5.002817952455366,6.503668647460122,10.008192082112169,10.997381236638486,1
26,GP,M,15.501405309079022,U,GT3,T,1.9939234933993568,1.9990780141804099,other,other,home,mother,1.0098972446543129,1.5042350255398245,-0.005262508049858512,no,yes,no,no,yes,yes,yes,no,3.988918359094708,1.9947338272777477,1.989740707531508,1.0038713446245267,1.510533223316807,5.010687544687837,8.000190279865082,10.998423556387046,12.50026825931186,1
27,GP,M,15.496992689368291,U,GT3,T,3.492401699150169,1.9984372686717835,health,services,other,mother,1.0086155073888259,1.0033404088719398,0.0032870278728556208,no,no,no,no,yes,yes,yes,no,1.501701600133507,1.9843450549295625,3.992932414110438,1.502847714392639,3.492385520817529,0.9948701653610128,-0.02076463106834231,11.493927734970379,11.00572781916168,0
28,GP,M,15.997753749563113,U,LE3,A,2.4911503243887214,4.00528620350984,services,other,home,mother,1.0072099777444632,2.498845205897917,0.0028312742302794612,yes,yes,yes,yes,yes,yes,yes,no,4.987746137325468,2.742343990532726,2.9962708646042375,0.9965054864723913,0.9928287605965995,4.998849808631533,2.00039676758819,12.503550370221948,12.504260567898406,1
29,GP,M,16.010623027270782,U,GT3,T,3.498068354470564,3.5010809357494272,teacher,teacher,home,mother,1.0187801577501503,2.0049657561718144,0.008362899769030931,no,yes,yes,yes,yes,yes,yes,yes,4.005820723626357,3.9920598748991196,4.4995412166277875,4.506796204984607,4.494164406514207,5.007533539873288,4.006053272405818,12.510783640883659,11.514000454559687,1
30,GP,M,15.48897249492333,U,GT3,T,4.0111899117370005,4.0061423020453475,health,services,home,mother,0.9886089846524062,1.9872066485445488,-0.01658275554439833,no,yes,yes,no,no,yes,yes,no,5.006037514723229,4.0087946673892185,2.0009028315083537,2.5027181624674477,3.502684980126184,4.988308640755333,0.007662415075214635,10.506234685872078,11.52275069119757,0
31,GP,M,14.987486105722585,U,GT3,T,3.4907703765834235,4.008150526263094,services,services,reputation,mother,2.013011077469109,1.999409288833392,7.067356947041537e-06,no,yes,no,yes,yes,yes,yes,no,4.002679073326499,2.99540197194587,1.0047030259377163,1.0113232672123644,1.0074651428365802,5.004386404353943,1.9982157011322124,14.991376315922121,15.248542446416781,1
32,GP,M,15.502437827598039,R,GT3,T,3.4913062809503734,2.495403607220557,teacher,at_home,course,mother,0.9995399036366641,1.995200256472162,0.00042009466561559517,no,yes,no,yes,yes,yes,yes,yes,4.011325587876916,4.494083360368561,2.006802883519024,0.9976822094826714,0.9959567671947515,5.002695331969782,0.017435102466234434,13.492644520575983,14.501167172815217,1
33,GP,M,14.990992385457162,U,LE3,T,3.00300062865771,2.988855307562363,other,other,course,mother,0.9925171450142569,2.0112663138746263,0.016830872286566823,no,no,no,yes,no,yes,yes,no,5.002153220617133,2.4933769342519003,1.9974230079765762,0.9882446960111897,1.0005750237310957,1.9999592237459871,-0.01103846142501775,12.999052690369709,12.003642985664786,1
34,GP,M,16.003694558452075,U,GT3,T,3.0057838192185384,2.0037169726583426,other,other,home,mother,0.9918166504648201,0.995340367178698,-0.004411229000012018,no,yes,no,no,no,yes,yes,no,5.011794621963617,3.495785415382897,3.0040594354120245,1.0040335647360832,1.0067346286421832,5.003948227124882,3.001876523054837,12.518046967717595,12.498261064636882,1
35,GP,F,15.006777940494146,U,GT3,T,2.4959477508024657,2.997864129822521,other,other,other,father,1.9955627015258108,1.006572662866435,0.004245492609065262,no,yes,no,yes,yes,yes,no,no,3.0069427942573426,5.01675303717073,0.9901279094223565,1.0014211332549927,1.0004834864213916,5.014958767356983,3.9949838989691715,10.495939499130362,10.490364456910582,0
36,GP,M,15.008023823960176,U,LE3,T,4.00450146100515,2.5003661238879396,teacher,services,home,mother,1.007356407583886,3.01097239783222,0.0029078381132459806,no,yes,no,yes,yes,yes,yes,no,5.009650117976815,3.993768287918323,3.0079683253367175,0.9901832463894416,0.9917660472587724,3.50486427648891,-0.00474896866251491,14.011236545138985,14.503975907448716,1
37,GP,M,16.011533633979283,R,GT3,A,3.996153530185452,4.002703273270692,other,teacher,reputation,mother,1.9955627015258108,3.006796093247223,-0.0046840387468965634,no,yes,no,yes,yes,yes,yes,yes,1.9958065676387418,3.5045295074700555,3.006299394988635,1.0028744635539995,0.9885912392637461,5.007737713864934,4.021924894898701,13.513893895422262,13.006570830088943,1
38,GP,F,14.992041219572826,R,GT3,T,3.5023022972538245,3.99011924574018,services,health,course,mother,0.9963809894548552,2.497051836152499,-0.006443990638445,yes,yes,no,yes,yes,yes,yes,no,4.002679073326499,2.992500996678677,2.020151558274007,1.5033371649166507,1.5048701785531209,5.018002979860748,2.9995725207443593,10.506234685872078,11.496019142297456,1
39,GP,F,14.996111883568972,R,GT3,T,2.487908822839973,1.9938308059682668,at_home,other,reputation,mother,0.9992897910046497,0.9848292051657533,-0.005102779598790956,yes,yes,no,yes,yes,yes,no,no,4.50315018965692,3.5013064874608264,0.9983812688855923,1.523640263842632,0.9912073560066789,2.0017653859753786,8.002158737307521,13.490242637595834,12.504463660471737,1
40,GP,F,15.99334725409083,U,LE3,T,2.505111156511717,1.9946256613695112,other,other,home,mother,1.9963025624879651,1.995200256472162,-0.006953281282712886,no,yes,no,yes,no,yes,yes,yes,3.4943698375388044,2.994314760686583,2.998787463483609,1.4970853702108884,2.5054713225716654,3.5095599205017853,16.995636279843257,10.511967538353513,11.002976385521947,0
41,GP,M,15.489441293525676,U,LE3,T,3.9967242772332,3.510479559012988,teacher,other,home,other,0.9830472551588054,0.9828778794939803,0.003896865752777355,no,yes,no,no,no,yes,yes,yes,4.498329113050428,3.49008139529341,2.9813053628068436,1.5152836119676554,3.4957020174791924,5.004958948907543,7.005814668983809,10.494663980864312,11.501223088475577,0
42,GP,M,15.505339031828612,U,GT3,T,3.9984944027304135,3.507059731350176,services,teacher,course,father,0.9916961212021294,2.49716671354645,-0.0011727678458105057,no,yes,no,yes,yes,yes,yes,no,3.9912680791596817,3.004410180048189,2.501500397204812,0.9939089905394681,0.9952162243659906,5.017701467156961,-0.00564784161430716,14.004392878796136,15.505617727591162,1
43,GP,M,15.49848389668232,U,GT3,T,1.9985333252905213,2.001675598577104,services,services,course,father,0.9993940442344981,1.4964886519325995,-0.006725763839269205,yes,yes,no,no,yes,yes,yes,no,4.998197688759866,3.9975341570880634,1.0083856179890414,0.9852686015336573,1.006911945863303,0.990938044019343,-0.003261915632521724,9.511896755892312,10.495895560089837,0
44,GP,F,16.00889983135825,U,LE3,T,2.008638265359111,1.9907856874842107,other,at_home,course,father,2.0065393402419414,1.4988713478836495,0.9880483888920271,yes,no,no,yes,yes,yes,yes,no,4.001350824475107,2.9901323784871128,2.9991753611332648,2.5009403960495638,2.481136274697514,5.001155047658864,14.489423760197539,9.505008362883924,10.503012721580202,0
45,GP,F,15.000968985881052,U,LE3,A,3.988575985753592,2.996458660815983,other,other,course,mother,1.0128182705865747,1.9989694297866083,0.0177556920825174,yes,yes,yes,yes,yes,yes,yes,yes,4.997310856099249,2.0030444644437413,2.004217977842745,1.0028744635539995,1.5045004808018063,5.001238860342575,4.505756895569174,9.506236506062358,11.000124154814046,0
46,GP,F,15.48897249492333,U,LE3,A,2.988833740734365,3.0030625395746426,other,services,home,mother,0.9959297402252152,1.4933175230140114,0.0008996667101143313,no,yes,no,no,yes,yes,yes,no,2.0002142530400615,2.9937467747319095,4.991499733767033,0.9882446960111897,4.495320123259508,2.99924571999594,7.008775130528589,12.518046967717595,11.500795992638071,1
47,GP,M,16.00889983135825,U,GT3,T,3.9995649854752306,2.499155822672536,health,services,reputation,mother,1.0012706520564514,4.013726127977945,-0.0011804509232234063,no,no,no,yes,yes,yes,yes,no,3.503334955664422,2.0104078795407014,1.9952699812558212,0.9969139875020812,0.9998986100083616,1.99837611955755,1.9873724021827268,16.990316469207684,17.00784631405757,1
48,GP,M,15.00258676889436,U,GT3,T,3.5027732420881157,1.4968881050750014,teacher,other,home,mother,0.9929263019871285,1.9961512925865548,0.007495293479746126,no,yes,no,no,yes,yes,no,no,3.99199683357317,2.9866854526333055,2.980275234798067,1.4881385522205774,1.5045004808018063,5.0000579793909665,3.993370748800089,11.5078925936746,12.491734740821624,1
49,GP,F,14.988606353866084,U,GT3,T,4.000324432770863,3.992378414906298,services,teacher,other,father,1.009605847089682,1.5067177125183906,0.008676618707484898,yes,yes,no,yes,no,yes,yes,no,3.991430804469066,4.508389101145186,3.9918473538234274,1.5149790406162154,1.4968219391714113,3.5035492628660716,2.0019224255025776,12.506554318232023,11.48934362387274,1
50,GP,F,15.991539828989541,U,LE3,T,1.9921516243098452,1.9890497956359943,services,services,course,mother,3.00148936532373,1.4993297970916772,-0.004018474604562283,no,yes,no,no,yes,yes,yes,no,4.004390451461117,3.0052158631091688,2.992082117285476,2.997893749280228,3.500084713015595,4.493487956523078,0.0041834917026495055,13.498382893243654,12.501806767064465,1
51,GP,F,15.000968985881052,U,LE3,T,4.009810406162152,1.997190911280791,health,other,other,mother,0.9886089846524062,1.9886777915142644,0.008637968461929693,no,yes,no,no,yes,yes,yes,no,4.008464946042625,3.0068426817678624,3.013702059208902,1.0066531753973094,0.9948615707405657,4.9948823517361856,0.00013215080883994423,15.998500150195605,13.490686862030504,1
52,GP,M,15.004450354942446,U,LE3,A,3.9911333125211197,2.001340784507177,health,health,other,father,2.0169160694010353,0.9997137101517029,0.0016020008377991167,no,no,no,no,yes,yes,no,no,5.006294835805732,4.9965963317324675,5.011144833062401,2.505942702422094,3.001507798963707,4.497301147835076,4.007318816697445,9.991458775560286,9.500629476211369,0
53,GP,F,14.984189634656955,U,GT3,T,3.990209357541251,4.003369737175891,services,services,course,mother,0.9922747480352831,1.0033404088719398,0.006121170798358949,yes,yes,no,no,yes,yes,yes,no,2.9978832063539445,2.999387811777061,4.494068587940001,2.5130282582802215,3.489866894358655,5.004493082079536,0.002825178135045181,12.508700762900128,11.510982329459356,1
54,GP,F,15.012798431159426,U,LE3,A,3.502565360152113,3.0035201276174606,other,other,other,mother,1.0213994827987851,1.0073188846770986,-0.011379767456998377,no,no,no,no,yes,yes,yes,no,5.018728410134228,2.993942236393238,4.000741112053399,4.498604157641111,4.506104981663983,1.492536578914887,0.0014561529008160505,12.505894749596562,11.493947626742052,1
55,GP,F,16.003528343627725,U,GT3,A,1.9881072885187137,0.48802457670565186,other,other,other,mother,0.9972558862136499,1.499681668395973,0.010032173414846229,no,no,no,yes,yes,yes,yes,yes,5.008831812258831,3.4918998655967037,4.000587531745646,1.5105449184560422,0.9968181118006698,2.4983472831525972,2.009950084450232,11.5078925936746,12.504260567898406,1
56,GP,F,14.986252354388352,U,GT3,A,4.015464950741234,3.0073069999855684,services,services,reputation,mother,0.9972558862136499,2.000829589563073,-0.0033322401766843588,no,yes,no,yes,yes,yes,yes,no,4.000766490904043,3.5077913012946604,2.505774807163167,1.5099268230382,0.9968181118006698,1.501814378578577,0.008613328323442932,15.00651298532004,13.494873554477822,1
57,GP,M,15.000454494786611,U,GT3,T,3.4993395081802214,3.495771343792866,teacher,health,reputation,mother,1.0001656623572468,2.0025367116699515,-0.007242626451572155,no,yes,no,yes,yes,yes,no,no,3.0037037819409065,2.0069668047961553,1.9915444836174587,0.9856157026588399,1.0004834864213916,4.493593215654393,7.000655135765779,15.502565107446198,14.999796395628138,1
58,GP,M,15.006777940494146,U,LE3,T,0.994790906870193,1.992952573261998,other,at_home,home,father,0.9972558862136499,2.000208382138431,0.0007370505855479664,yes,yes,no,yes,yes,yes,yes,no,4.011819095909157,3.0032126715462484,1.9935150619988793,1.0128648880441635,1.006128348517151,5.006478809848731,-0.011862524330331399,14.015191171197719,13.503663150832388,1
59,GP,F,15.996629304104545,U,GT3,T,4.002292160377417,2.000465559792836,services,other,course,mother,1.0081428569594464,1.500352084030536,-0.013058540924055798,no,yes,yes,no,yes,yes,yes,no,3.9930317100099857,1.9906519420559579,2.991535863178507,0.9950427170610266,0.9922465432968404,5.0076401948109925,1.9912831583290924,15.999792520865434,14.49834415527583,1
60,GP,F,15.493601426918522,R,GT3,T,4.0111899117370005,3.9896443351601296,health,teacher,other,mother,0.9979034177390641,1.9900933111933559,0.0023518753013325655,no,yes,no,yes,yes,yes,no,no,2.493952381586018,4.505035081471097,3.9925165610248348,2.9991334999709363,3.496524826813167,4.498949565046106,-0.004423076214320745,16.50149345127032,15.997243358842555,1
61,GP,F,15.995842621183298,U,GT3,T,1.0031683583670061,0.993521887113783,services,services,course,father,3.9948023044560044,0.9941553846328035,-0.000339768700438433,yes,yes,no,yes,no,yes,yes,yes,5.011794621963617,5.0146120084162025,4.998174043119798,5.010194653361883,5.01058321632277,4.99255998120218,-0.02076463106834231,9.998786606892837,9.991954831499491,1
62,GP,F,15.499721749239791,U,LE3,T,1.002718154071093,2.0018790956054504,other,services,reputation,father,0.9984293618976017,2.003479104432434,-0.0008747865272023452,yes,no,no,yes,yes,yes,yes,no,3.995122972332739,4.001403384036292,2.9928877505474727,1.500778776751384,1.5072178143820403,0.9847105938018827,0.003081802754475429,12.503550370221948,13.003041414956478,0
63,GP,F,15.995423899035591,U,GT3,T,4.00324273723207,3.0002486759562927,teacher,health,home,mother,1.0001656623572468,3.0078977826688567,0.00015349370689801914,yes,yes,no,yes,yes,yes,yes,no,3.0057680756595238,3.9955683262319117,4.505244452975697,2.9925941373151494,4.501788664347746,3.995659019160845,0.004309057611713204,13.502318764887235,13.001847418536268,1
64,GP,F,14.998505974006992,U,LE3,T,3.99325918701748,3.011759236322108,services,services,reputation,father,1.0040791996580216,1.991200046600603,-0.00366315234138113,yes,no,no,yes,yes,yes,yes,yes,3.9984694557840355,4.4988964420190225,4.000174923996328,2.505942702422094,4.497160077689177,2.5158934305075062,-0.0059822753302995555,12.493263033479248,11.510982329459356,1
65,GP,F,16.000318052344085,U,LE3,T,3.9911333125211197,2.999673200530671,teacher,services,course,mother,3.008862739712696,2.0001258205012666,0.014022247527447077,no,yes,no,yes,yes,yes,yes,no,5.006037514723229,4.0041504571374515,3.006299394988635,1.4976952582345795,2.4949450541434457,1.502834117106473,2.9988639309651646,16.004691678081258,14.506164236172724,1
66,GP,M,14.984189634656955,U,GT3,A,3.497200629040713,3.998002094545116,other,services,reputation,mother,0.9979034177390641,3.995123853612979,0.000828352008937408,no,yes,no,yes,no,yes,yes,yes,0.9877566338170172,2.9876853383384603,3.013702059208902,3.7494214512096473,4.7570529753675705,3.0075039336784597,-0.00798891851025886,11.483562853921704,12.511476753086137,1
67,GP,F,15.992490527116662,U,GT3,T,2.990035908685752,0.9838315205624113,services,other,course,mother,1.0084377818836185,4.019922020542332,-0.013058540924055798,yes,yes,no,no,yes,yes,yes,no,3.9926133585184944,3.503272567245416,3.0000827486858457,1.001545630395222,2.496681937550966,4.9955181929196195,-0.004005706992162794,9.506787144029907,8.49955004161206,0
68,GP,F,15.005855236611954,R,LE3,T,1.995132554376959,1.9834524733080956,health,services,reputation,mother,2.0057467956173802,1.5021702839539595,0.0055064223702589645,yes,yes,no,no,yes,yes,yes,no,3.9998352384159386,0.9955838359146711,3.0040594354120245,0.9984613000936595,4.001899980059281,4.497697152412039,-0.01328587944978795,10.514243641156675,9.491810317041132,0
69,GP,F,14.99752289481058,R,LE3,T,3.00300062865771,1.0152061068638454,other,other,reputation,father,2.0021769480389455,3.996797823955318,-0.004962952221361545,no,yes,no,no,no,yes,yes,no,3.9842810174464907,4.003133119152318,1.989740707531508,2.5130282582802215,3.994721225615223,3.006431369464016,6.007041818682234,14.996309377851848,15.248542446416781,1
70,GP,M,15.992919152016636,U,GT3,T,3.005902790212975,1.0033428210594304,other,other,reputation,father,2.0025698583659923,4.0050770471231845,-0.0060300357174481005,no,yes,no,no,yes,yes,yes,no,3.991430804469066,3.0052158631091688,1.9963308759767757,0.983452205526526,0.999430156820482,4.997796392662108,1.9994265861990588,13.491847146841488,11.493712056606991,0
71,GP,M,15.0035530162539,U,GT3,T,4.013178651471638,1.9992845543811262,other,other,course,mother,0.9927292311917324,4.000427244575369,-0.0008747865272023452,no,no,no,no,yes,yes,yes,no,3.0063087458838105,2.986910979238501,2.993371470685574,0.9862434699353195,0.9841962187520645,2.510757082786161,-0.004005706992162794,11.498285682756375,9.502747508667436,0
72,GP,F,15.005304764490742,R,GT3,T,0.9788391835220331,1.0075838625069888,other,other,reputation,mother,1.009440452933171,1.494580423046585,-0.01872634634139945,yes,yes,no,no,no,yes,yes,yes,3.500656566615034,2.994651185104747,4.008321221374182,3.00563203688948,4.4935853739835565,5.011153152761997,2.00039676758819,12.506826330555683,10.511015591816701,0
73,GP,M,16.005862491920695,U,GT3,T,2.9978112159641452,1.0016292304042462,other,other,reputation,mother,1.0111149521833882,1.4883956712185267,-0.013516849567952138,no,no,no,yes,yes,yes,no,no,4.996438519144106,2.994651185104747,1.9900372548933563,1.5105449184560422,1.512186860666529,4.50491086740715,0.0003365854413327587,13.479457942564292,13.493344037634706,1
74,GP,F,15.992709074664614,U,GT3,T,2.9973353634376543,2.988855307562363,other,services,home,mother,1.0059527249228222,2.0112663138746263,0.012582194337111632,yes,yes,no,yes,yes,yes,yes,no,4.000103264743272,2.997350262287553,3.4953358430937067,2.4925280149103863,4.506600117436197,5.019048751341652,4.000981965084724,10.493771826687404,10.49803764185933,0
75,GP,M,15.004067934975247,U,GT3,T,4.001911991229291,3.0052959961157897,teacher,other,home,mother,1.0005248961309166,2.500881449998799,-0.016880807208047188,no,yes,no,yes,yes,yes,yes,no,4.000766490904043,2.5019720037477153,3.0090756418102513,1.5116199243052857,2.498207001718385,5.010252464055536,0.004788848102157239,11.49451965584127,11.507545538882333,0
76,GP,M,14.988606353866084,U,GT3,T,4.00737529956861,0.49547623010004244,teacher,other,course,mother,1.4992703928517521,4.003672309820086,-0.003831145511406027,no,no,no,yes,yes,yes,yes,no,3.0101821231282186,3.5115059860598863,2.500947868131032,1.0049609406722704,0.9938599787931797,0.995710610178035,-0.011318245390874167,11.996737550699626,11.500795992638071,0
77,GP,F,15.99221024704414,U,GT3,T,1.9905441069124064,2.0037169726583426,other,other,reputation,mother,0.9993940442344981,4.019922020542332,0.0010169282344441811,no,no,no,no,yes,yes,yes,yes,5.01522887462186,2.4953446916812867,2.9895315628684758,0.999985796458508,4.004178103984616,3.510948863533155,1.4914532421331905,12.510783640883659,12.496998134391806,1
