,existingAcctStatus,duration,creditHistory,purpose,creditAmount,savingsAccountAndBonds, presentEmploymentSince,installmentRatePercentage,sex,relationshipStatus,otherDebtors,residentSince,property,age,installmentPlans,housing,existingCredits,job,liableFor,telephone,foreignWorker,creditQuality
54,A12,36.0064676516069,A33,A40,1992.50375619758,A61,A75,3.9954439761660177,M,single,A101,4.01080578921009,A124,57.000494441291124,A141,A153,2.0061101485950026,A173,0.9877095278715606,A192,A201,0
55,A14,5.996745681962684,A31,A40,732.4991801055634,A65,A73,1.0078987586614128,M,single,A103,1.9916893721657636,A121,24.500032111539447,A142,A152,0.9856922982610756,A172,1.5098434067095048,A191,A201,1
56,A12,12.003271042413681,A32,A43,5754.00791369801,A65,A71,1.5115132258340123,M,single,A101,0.9949806771451581,A124,52.505899747541704,A143,A152,0.9912548316686925,A174,1.0040830426167449,A192,A201,0
57,A14,39.754150261593765,A34,A43,10242.00778410252,A61,A73,2.009648496811481,F,divorced/separated/married/widowed,A101,1.9940315842098177,A123,33.99422395949345,A142,A152,1.9934480378019772,A173,1.001414106691214,A191,A201,1
58,A13,19.50166017596522,A32,A40,2207.235394508776,A61,A75,3.4907463059852564,F,divorced/separated/married/widowed,A101,2.000035301251956,A123,24.005771519157292,A143,A152,0.9966584796768866,A174,0.9901615968296839,A191,A201,1
59,A11,36.005056537499435,A34,A42,6762.992838592747,A61,A72,3.997509209882925,F,divorced/separated/married/widowed,A102,3.9960590280439234,A124,24.49746507408961,A143,A151,2.50618773687005,A172,1.001526938947677,A192,A201,0
60,A12,8.985515380030641,A32,A49,1311.004851873575,A61,A73,2.000759785992954,M,divorced/separated/married/widowed,A101,0.9981005326827046,A121,25.501778612305657,A141,A152,0.9899934369863751,A173,0.9980815400880636,A192,A201,1
61,A12,13.513201947442173,A34,A43,1415.9974523245705,A65,A75,4.009089041111741,M,single,A103,3.9825071882885177,A121,49.491717202671694,A143,A152,2.001697386042434,A173,1.0065004456290256,A192,A201,1
62,A12,32.99419172127239,A30,A49,1733.755262678562,A61,A75,3.999247360549088,M,single,A101,3.9923782977756135,A124,60.00000754532411,A143,A153,1.0085858309536493,A174,0.9935282242486908,A192,A201,0
63,A12,47.99574578762956,A30,A49,13732.002388836518,A61,A73,2.005697887275258,M,single,A101,2.0021079990136315,A123,24.005771519157292,A143,A152,1.0051909029063328,A173,0.9909906361666536,A192,A201,0
64,A14,23.996375444761888,A32,A43,3416.2597368633487,A61,A72,3.993177381868776,F,divorced/separated/married/widowed,A101,4.000768259123161,A122,28.504621183663744,A143,A152,0.9965391490800524,A173,1.511828313047503,A192,A201,1
65,A14,25.49415227566591,A32,A45,4589.007230921881,A65,A75,3.5000586379671623,M,single,A101,4.00035715782553,A122,46.493159979341456,A143,A152,4.00723813578805,A173,1.502329052440503,A192,A201,1
66,A14,11.988283908618179,A32,A43,2449.5018198344214,A61,A72,2.503506817471857,F,divorced/separated/married/widowed,A101,2.0015925443530964,A123,32.497199829797204,A141,A152,1.0125619142184394,A173,1.0119470288132422,A191,A201,1
67,A12,11.989956167715313,A32,A40,919.5038456344744,A64,A73,4.014427521966848,M,divorced/separated/married/widowed,A101,0.9937547060564356,A121,21.00816230305997,A143,A152,1.0029552231221608,A173,1.010119264414291,A191,A201,1
68,A14,32.99752072092612,A32,A46,1610.7597113011439,A61,A73,4.002981597727411,M,single,A101,4.011601988007657,A124,33.99545793728745,A142,A153,0.9832008446413174,A173,1.012951134563806,A192,A201,0
69,A14,36.00138297462605,A32,A43,2677.253151480507,A65,A73,4.014139489559167,F,divorced/separated/married/widowed,A101,3.983697239268129,A123,27.499682939123886,A143,A152,1.0019948528340885,A173,1.000661711609883,A191,A201,1
70,A14,41.25265276783473,A32,A41,8775.003210654955,A61,A73,0.9934442454347989,F,divorced/separated/married/widowed,A101,2.0109920361710447,A122,33.502675913636814,A141,A152,1.500376533284803,A173,1.00534255967604,A191,A201,1
71,A14,6.5145066893025145,A34,A43,697.248170301341,A65,A75,4.003170442511855,M,single,A101,2.009050975103551,A122,43.99739948695755,A143,A151,1.506472171248091,A172,1.0208590431217837,A192,A201,1
72,A11,7.0093923092392,A34,A410,1049.013079482134,A61,A75,3.0053547446845696,M,single,A101,3.9900748726551045,A124,51.50557191926482,A141,A153,1.9944304139018978,A174,2.0003451047433445,A192,A201,1
73,A12,44.99769443551543,A34,A49,6548.256293114886,A61,A74,2.003837368350704,F,divorced/separated/married/widowed,A101,1.0096303473262154,A121,42.99841381360798,A141,A152,1.9986125238934784,A172,1.50646583453742,A191,A201,1
74,A11,32.99752072092612,A32,A46,1747.5006457513387,A65,A75,3.499155906333957,M,single,A101,4.016489417055089,A124,36.98953388190053,A143,A152,0.9990666220527404,A174,1.0024136993131405,A192,A201,0
75,A11,12.000676674744387,A34,A41,1405.252104273265,A61,A75,3.9754942887830858,M,single,A101,4.011601988007657,A124,65.2502253337851,A143,A153,1.5018665214981817,A174,0.9917714567137365,A191,A201,1
76,A11,39.00597471897311,A32,A43,3705.9911244603963,A61,A72,3.9796261938394144,M,single,A101,3.494087465094755,A123,30.99402362583237,A143,A152,0.9912548316686925,A173,0.9871135982259633,A191,A201,0
77,A12,10.504853404340992,A33,A43,4287.512088281526,A61,A74,1.9935916246919376,M,single,A101,4.011131372532375,A122,52.490626179037605,A143,A152,1.0037310589064252,A173,1.0024821239198318,A191,A201,1
78,A14,53.991470930895716,A30,A41,8775.003210654955,A65,A73,1.9931203560779065,M,single,A101,1.9975886782973302,A122,36.00265109218675,A143,A152,1.012678242172588,A172,1.497580280483302,A191,A201,1
79,A12,27.00501591624496,A32,A42,3536.006389226483,A61,A72,1.9954746112271091,M,divorced/separated/married/widowed,A101,0.9940739866835753,A122,21.005466902717046,A143,A152,1.0045842252703847,A173,1.001414106691214,A191,A201,1
80,A14,24.006907661547523,A32,A43,6445.506325464754,A65,A72,1.4906056451019585,F,divorced/separated/married/widowed,A101,1.4951531907991842,A123,45.494312752657464,A143,A152,2.505388275849099,A173,0.9907082641810773,A192,A201,0
81,A14,13.994724423664152,A32,A43,1093.5039255910474,A63,A75,3.992529941391252,M,single,A101,2.9938274060152916,A122,44.99099508705218,A142,A152,1.0027873433063033,A173,0.9983122747607928,A192,A201,1
82,A14,20.992380101820515,A32,A49,1827.9966805069714,A62,A73,3.492751743733252,F,divorced/separated/married/widowed,A101,4.002409165234935,A122,25.993404471822664,A143,A151,0.9890785756129655,A172,1.0074104396379644,A191,A201,1
83,A11,23.995159488810387,A32,A410,1992.50375619758,A61,A75,3.9963680063453544,F,divorced/separated/married/widowed,A103,3.991454052620501,A121,59.50429693689547,A143,A152,1.0139194561288938,A172,0.9943978407521948,A192,A201,1
84,A11,10.002897762933355,A32,A43,2075.994135580038,A61,A75,2.9850039233231715,M,single,A101,3.988466280001004,A121,53.00142273072511,A143,A152,1.0137266270122058,A172,0.9970339765469458,A191,A201,1
85,A14,12.012756135543366,A34,A49,1640.7490110945057,A61,A73,4.003170442511855,F,divorced/separated/married/widowed,A103,2.012152142360499,A121,32.002761750604876,A143,A152,2.0071686130766566,A174,1.0089421487623187,A192,A201,1
86,A12,19.51483128481573,A34,A42,1419.253039446997,A61,A72,4.001933218555726,F,divorced/separated/married/widowed,A101,1.0144081260187572,A122,30.000476599648312,A143,A152,2.0145123208981675,A173,1.502329052440503,A191,A201,1
87,A12,30.000562316049596,A32,A46,12103.008117979116,A62,A73,1.001819496907194,M,single,A101,3.9890548588465995,A124,45.50164834145473,A143,A153,1.0039242715963814,A173,1.510512451895563,A192,A201,0
88,A11,18.004929123184283,A32,A40,2021.9840441880424,A62,A74,4.022376690265924,M,single,A101,2.9891097450953112,A123,27.505633416437973,A143,A152,0.9994917811703895,A174,1.4998521058072118,A192,A201,1
89,A11,11.994525228068877,A30,A45,1017.4934400216157,A61,A74,3.9966299169611315,M,single,A101,3.490663218691833,A121,25.996307475627994,A143,A152,2.009337466624201,A173,1.0070101706223773,A191,A201,0
90,A14,12.014440705465706,A34,A43,515.2476926356,A61,A75,3.9848492870358045,M,single,A101,3.993670783716162,A121,56.742645798673635,A143,A152,0.9847334078849661,A173,1.0029316891862528,A191,A201,1
91,A11,11.488550993301232,A34,A41,1318.5061891387923,A61,A75,3.494133812875841,M,single,A101,3.0144914820585234,A121,54.496797215400505,A143,A152,0.991951874343735,A173,1.0040830426167449,A191,A201,1
92,A14,11.97968421620467,A34,A43,875.511805559866,A65,A75,4.000019537279287,F,divorced/separated/married/widowed,A101,2.984863949747962,A122,35.50801587918859,A141,A152,0.9870869418209339,A172,1.9946175410393994,A191,A201,0
93,A13,23.993151492803644,A34,A42,3365.503266334057,A65,A75,3.4951578512046457,M,single,A102,4.011933572382963,A124,19.493378761270684,A143,A151,1.5043898850658655,A173,1.0063423603230357,A191,A201,1
94,A12,11.99705110126321,A32,A40,1256.5025144415463,A64,A75,3.988770688669369,M,single,A101,3.997784998494777,A121,54.496797215400505,A143,A152,0.9943143287402207,A173,1.001285132165047,A192,A201,1
95,A12,49.50822275807615,A30,A49,17140.49601175565,A61,A72,3.0053547446845696,M,single,A101,4.014500667705809,A124,58.006613230258914,A143,A151,0.9968693968838956,A173,1.0171151010733177,A192,A201,0
96,A14,12.008987931545017,A34,A46,2266.501258449871,A65,A74,4.000230015606719,F,divorced/separated/married/widowed,A101,1.9885662032572355,A123,61.99795215821379,A143,A152,0.9981564332073205,A173,1.005513858652039,A191,A201,1
97,A12,17.994031463883825,A32,A49,2359.2538257458577,A62,A73,4.003850030272133,M,single,A101,3.9969374795251253,A123,30.999570655957445,A143,A152,1.0048851151177152,A173,1.0011555557739782,A191,A201,1
98,A12,32.99919073602017,A34,A43,2099.507912204158,A61,A75,4.022376690265924,M,single,A101,4.016204750607308,A121,32.49333782533812,A143,A152,0.9950901426478305,A173,1.0056293324996952,A191,A201,1
99,A12,19.00422934362992,A33,A41,6489.5007632210045,A65,A74,2.497760045401283,M,single,A101,4.013660938959646,A122,32.497199829797204,A141,A151,1.9961324341483335,A174,1.5003955918854788,A192,A201,1
100,A14,24.00269281480424,A32,A40,1360.0093807565288,A62,A75,3.4935251283576134,M,divorced/separated/married/widowed,A101,3.997784998494777,A121,38.00137841505231,A143,A151,1.0067145074211967,A172,1.0119470288132422,A191,A201,1
101,A12,32.99419172127239,A32,A43,2081.7497418186995,A61,A74,4.0106343669505655,M,single,A101,4.004643489689081,A123,23.000847781854333,A143,A151,0.9953783008150068,A173,0.9913504613788746,A191,A201,1
102,A14,5.989727567883822,A33,A43,1049.013079482134,A61,A73,3.4951578512046457,F,divorced/separated/married/widowed,A101,2.0087594372379085,A121,25.4959006719498,A143,A152,1.012678242172588,A173,1.0079997166445684,A191,A201,1
103,A12,8.99754536210148,A34,A42,1681.0052167313431,A61,A74,3.9832975292551236,M,single,A101,2.9999157372318868,A123,31.25346448044865,A143,A151,0.9983751089968489,A173,1.0070101706223773,A192,A201,1
104,A14,11.98653132433089,A32,A41,2207.235394508776,A65,A72,1.5146933049843774,M,divorced/separated/married/widowed,A101,3.996398255080937,A123,24.49009484073366,A143,A151,0.9927561720674797,A173,1.0075584341934558,A192,A201,1
105,A12,23.9992649712936,A34,A410,10980.000713088211,A61,A73,1.5024860608756345,M,single,A102,2.99690993558764,A123,36.007756811991726,A143,A152,1.5021267459459988,A174,1.502732464701874,A192,A201,0
106,A14,18.00198902792974,A31,A40,5754.00791369801,A61,A75,1.498510953072601,M,single,A101,4.011933572382963,A124,36.007756811991726,A141,A152,1.9970247855535437,A174,1.5025607026168228,A192,A201,0
107,A12,12.011546711451825,A32,A40,5263.995362559281,A61,A74,1.5146933049843774,M,single,A101,2.0070259315676746,A123,29.503892618161608,A143,A152,0.9985850973118091,A173,0.9875154933945473,A191,A201,1
108,A11,24.00641113573506,A32,A42,8311.751824252071,A65,A72,1.5044544108962383,F,divorced/separated/married/widowed,A101,1.998683025056633,A122,33.006075708888936,A143,A152,1.0037967934514462,A173,1.010567033776058,A192,A202,1
109,A12,13.01097582631418,A32,A49,1323.5020276791593,A63,A75,0.9942233671786556,M,divorced/separated/married/widowed,A101,1.9953418417381203,A121,31.988872258749343,A143,A152,1.0102865889532415,A173,1.0068644593640304,A192,A201,1
110,A12,5.993673443822054,A33,A49,1352.495696849277,A62,A75,1.0058791616136071,M,divorced/separated/married/widowed,A101,2.0056003675327787,A123,28.507904339923446,A141,A152,1.4968003535823236,A173,1.5090735390239516,A191,A201,1
111,A13,16.489744394981198,A32,A46,488.4955314110458,A61,A72,4.001049213166266,F,divorced/separated/married/widowed,A101,4.011933572382963,A122,24.502749732624224,A143,A151,0.9968693968838956,A173,1.000764167817128,A192,A201,1
112,A12,18.004929123184283,A32,A40,5458.495312601435,A61,A74,3.011762809573787,M,single,A101,2.999295001031857,A121,25.998719389734326,A143,A151,0.9943143287402207,A172,0.9957859202561921,A191,A201,1
113,A14,37.500395301855235,A34,A40,8506.002317994808,A61,A73,3.9906768313729235,F,divorced/separated/married/widowed,A101,2.005009220696608,A121,27.49732338315598,A142,A152,2.5068376833065082,A173,1.001285132165047,A192,A201,0
114,A11,12.001012214667046,A32,A43,1522.7413230671066,A63,A75,2.9928838929560655,M,divorced/separated/married/widowed,A101,0.9873258648614389,A121,31.498459046469073,A143,A152,0.985337322474864,A173,1.005398299311813,A191,A201,1
115,A14,48.00507846160703,A34,A43,3297.2552321437124,A65,A75,4.001933218555726,M,single,A101,0.9949806771451581,A121,45.494312752657464,A143,A152,0.9899934369863751,A173,0.9973088965264225,A192,A201,1
116,A11,44.986436703973084,A32,A43,7468.490814722578,A65,A74,4.009654984720049,F,divorced/separated/married/widowed,A101,2.996287077455393,A123,33.00440706385824,A143,A152,1.0115468505805643,A174,1.0187585093685887,A192,A201,0
117,A11,10.000751384312476,A34,A42,2395.4998888701607,A65,A72,1.9956789829965382,F,divorced/separated/married/widowed,A102,3.0056315916886485,A121,29.997785450780384,A143,A151,2.001552662213182,A173,1.0043543582704184,A191,A202,1
118,A11,34.50573300210233,A34,A42,5052.0034246345185,A63,A73,0.9864903311554122,F,divorced/separated/married/widowed,A101,3.997784998494777,A123,24.75269182636082,A143,A152,2.0067461284376824,A173,1.0066921602744414,A191,A201,0
119,A12,11.981630884897191,A34,A40,2131.7478218847546,A63,A74,2.503506817471857,M,divorced/separated/married/widowed,A101,2.9876218035081568,A123,32.50495841711459,A143,A152,1.0139194561288938,A174,1.0065004456290256,A192,A201,1
120,A11,22.488370719019027,A32,A43,2067.756492133473,A61,A73,2.995623539183934,F,divorced/separated/married/widowed,A101,1.985055116782159,A121,26.99258605735146,A143,A152,1.9964356673899677,A173,1.0059496973540423,A192,A201,0
121,A14,24.00121437401815,A34,A41,4384.748978746583,A61,A75,4.008429967129287,F,divorced/separated/married/widowed,A101,2.0129481471473336,A123,43.49721685132814,A143,A151,1.9976671117755536,A174,1.504350885145708,A192,A201,1
122,A14,11.999238741878969,A32,A42,1578.0014527508165,A61,A73,3.0032825158072174,M,single,A101,2.0129481471473336,A121,22.991044792419824,A143,A151,0.9883815184654595,A172,0.9813661948448251,A191,A201,1
123,A13,10.000751384312476,A34,A40,732.4991801055634,A61,A75,4.004372377080783,M,single,A101,4.011382444345598,A124,61.494859182676834,A143,A153,1.4989355019188004,A173,1.00534255967604,A192,A201,1
124,A12,17.994031463883825,A32,A42,2153.994323648205,A65,A72,3.992723069443312,F,divorced/separated/married/widowed,A101,3.004504540303038,A121,29.50678000689795,A143,A151,0.9961405212536509,A173,0.9843716936324323,A191,A201,0
125,A11,12.006392175963365,A34,A40,1856.9999495727745,A61,A73,3.9852951863568986,M,single,A101,2.012152142360499,A122,27.49477714964605,A143,A152,2.0071686130766566,A173,1.003571806139469,A191,A201,1
126,A11,12.003271042413681,A32,A43,650.7461226768713,A61,A73,3.992529941391252,M,divorced/separated/married/widowed,A101,2.0029700926440244,A121,37.00710479077402,A143,A152,0.9932383603370344,A172,0.9960919730505174,A191,A201,1
