,existingAcctStatus,duration,creditHistory,purpose,creditAmount,savingsAccountAndBonds, presentEmploymentSince,installmentRatePercentage,sex,relationshipStatus,otherDebtors,residentSince,property,age,installmentPlans,housing,existingCredits,job,liableFor,telephone,foreignWorker,creditQuality
47,A11,5.996603246285136,A32,A41,1451.2546759475676,A63,A71,1.4961640514643972,F,divorced/separated/married/widowed,A101,1.9983299530756498,A122,24.999863985593016,A143,A151,1.5043067091629192,A171,1.0024332830075764,A192,A201,1
48,A14,10.493328196206814,A34,A40,6687.993671772521,A61,A73,1.002928094024511,M,single,A101,4.00332650586202,A122,36.01063408291331,A143,A152,2.0094032536936277,A172,0.9835820387323124,A191,A201,1
49,A14,12.004297316127095,A32,A43,2339.248093911705,A62,A73,4.009820778659031,F,divorced/separated/married/widowed,A102,1.9888500647077136,A121,30.99899100770564,A143,A152,1.4999357854869086,A173,0.9687042620964814,A191,A201,1
50,A12,20.998075639583227,A33,A42,2094.9905668016777,A65,A72,4.010120909947409,M,single,A101,2.0073962950775117,A122,26.989225708687584,A141,A152,1.0044507558544526,A172,1.0033615806650649,A191,A201,1
51,A12,25.492007519714107,A33,A41,5166.24032248164,A61,A75,0.981746441761033,M,single,A101,1.5052572413563599,A123,27.512919193683103,A143,A152,1.997097860240209,A174,0.9915193350014859,A192,A201,1
52,A14,10.990690429730304,A32,A43,1176.9894626111914,A61,A73,2.5078447337503635,M,single,A101,1.5027530056765381,A123,23.99328855755745,A143,A152,0.9949593204718612,A173,1.0118624633238982,A191,A201,1
53,A14,16.500488594537174,A32,A41,3081.4964248755523,A65,A73,2.0127837302242293,M,single,A101,1.0127863406213287,A122,28.494986877661052,A143,A152,0.9910251208662019,A173,1.003871137107117,A192,A201,1
54,A12,32.99123504973332,A33,A40,1992.4994222898767,A61,A75,4.016789451097164,M,single,A101,3.9952286147261225,A124,57.25409249471256,A141,A153,1.505389464516997,A173,1.0024332830075764,A192,A201,0
55,A14,5.99235520542202,A31,A40,732.502231966514,A65,A73,0.9979785997463293,M,single,A103,2.0053842715990875,A121,24.499018267368655,A142,A152,1.00541217568469,A172,1.5106512471406242,A191,A201,1
56,A12,12.004297316127095,A32,A43,5790.75806351467,A65,A71,1.2501257183245038,M,single,A101,1.0090495005015454,A124,53.2510020338772,A143,A152,0.9959051207505472,A174,0.9933409522645378,A192,A201,0
57,A14,36.00476552406393,A34,A43,10241.99573380826,A61,A73,2.0090124447711677,F,divorced/separated/married/widowed,A101,1.9930422941076444,A123,33.99760952296822,A142,A152,2.013152425399568,A173,0.9947439570930552,A191,A201,1
58,A13,20.99325076092273,A32,A40,2207.241957177561,A61,A75,3.0001863209126487,F,divorced/separated/married/widowed,A101,2.0036260063790152,A123,25.01411193014596,A143,A152,1.0063687166836712,A174,1.0044657563981025,A191,A201,1
59,A11,39.75147552121416,A34,A42,6763.004509991294,A61,A72,4.010120909947409,F,divorced/separated/married/widowed,A102,3.9928318578341067,A124,25.00654039368295,A143,A151,2.01602702499105,A172,1.0018210436517268,A192,A201,0
60,A12,9.009330481564856,A32,A49,1311.0028669529397,A61,A73,1.493276875364955,M,divorced/separated/married/widowed,A101,1.0127863406213287,A121,24.999863985593016,A141,A152,1.0133965047175253,A173,1.0045632656018464,A192,A201,1
61,A12,14.997584968939009,A34,A43,1416.01449354665,A65,A75,4.007779047569695,M,single,A103,3.9942761416713335,A121,49.49175166975143,A143,A152,1.9944684379331665,A173,1.0073717595441494,A192,A201,1
62,A12,34.50738350736859,A30,A49,1733.7395857761408,A61,A75,4.004778082812457,M,single,A101,4.000856422515193,A124,60.25216474910671,A143,A153,1.005977331915056,A174,0.9863749743464716,A192,A201,0
63,A12,47.49975399476233,A30,A49,13731.999539785282,A61,A73,1.9970088594412805,M,single,A101,1.9989278773432453,A123,24.003012583460844,A143,A152,1.0001437693110586,A173,1.010837100461936,A192,A201,0
64,A14,29.25250354453167,A32,A43,3416.255468775691,A61,A72,3.9928073308361847,F,divorced/separated/married/widowed,A101,3.9950012988417365,A122,28.49134009170929,A143,A152,0.9926573211792316,A173,0.9945939864833844,A192,A201,1
65,A14,25.505285199636702,A32,A45,4589.000925419424,A65,A75,4.003662399391558,M,single,A101,4.011230012406855,A122,46.508115368989365,A143,A152,4.005475140622091,A173,1.9999627183459276,A192,A201,1
66,A14,13.500335129354639,A32,A43,2449.5067067178998,A61,A72,2.0060992373619153,F,divorced/separated/married/widowed,A101,1.9949602089290464,A123,32.50931947035026,A141,A152,0.998242969798145,A173,0.9980556946829231,A191,A201,1
67,A12,12.006158179309026,A32,A40,919.5071880666114,A64,A73,4.001958788242513,M,divorced/separated/married/widowed,A101,0.996315590385911,A121,21.004529282700013,A143,A152,1.007096239414613,A173,0.9938773979293565,A191,A201,1
68,A14,33.00942053973872,A32,A46,1610.7713934345604,A61,A73,4.007779047569695,M,single,A101,4.004303250038573,A124,33.99254363326093,A142,A153,0.9975515596198411,A173,1.0049192519156285,A192,A201,0
69,A14,38.489824416892915,A32,A43,2677.257294952965,A65,A73,4.012944957437686,F,divorced/separated/married/widowed,A101,4.0016412647677235,A123,26.990236534750395,A143,A152,0.9962626969987473,A173,0.9981684496819019,A191,A201,1
70,A14,35.99744223867124,A32,A41,8774.98747173736,A61,A73,1.499393202480157,F,divorced/separated/married/widowed,A101,1.9989278773432453,A122,32.996722134116894,A141,A152,1.5022241756763282,A173,1.5006888649110288,A191,A201,1
71,A14,6.499168803913221,A34,A43,697.2547780245372,A65,A75,3.5003351078859932,M,single,A101,2.015529522748822,A122,43.98564762479815,A143,A151,1.9919762249685231,A172,1.002185596628703,A192,A201,1
72,A11,7.004951262946955,A34,A410,1049.0054815251003,A61,A75,2.502885807881148,M,single,A101,3.9988638731424495,A124,52.484219344313885,A141,A153,2.014460302066854,A174,1.5088599069231892,A192,A201,1
73,A12,44.9977347929249,A34,A49,6548.242935358258,A61,A74,2.0114893682659973,F,divorced/separated/married/widowed,A101,0.9917483709811599,A121,43.0057498367166,A141,A152,1.9931665489688193,A172,1.003211780542108,A191,A201,1
74,A11,32.995145425485916,A32,A46,1747.4978683429854,A65,A75,4.001544761823394,M,single,A101,4.005700900967508,A124,36.99532938744652,A143,A152,0.9944270854941901,A174,0.9865294148833512,A192,A201,0
75,A11,12.008183641008586,A34,A41,1405.243624722989,A61,A75,4.001716277798138,M,single,A101,3.9971818070788654,A124,66.00576515155879,A143,A153,1.49935369911177,A174,1.007094818653655,A191,A201,1
76,A11,38.9952709679888,A32,A43,3705.9931504915876,A61,A72,3.496109421065313,M,single,A101,3.008943955995473,A123,31.011122602686026,A143,A152,0.9995274232138172,A173,1.0002741485499063,A191,A201,0
77,A12,10.507602710808214,A33,A43,4287.506823473952,A61,A74,2.0114893682659973,M,single,A101,3.9997638522844645,A122,51.501635275706306,A143,A152,1.0058060471377472,A173,1.0130475271497552,A191,A201,1
78,A14,53.99795384424483,A30,A41,8774.98747173736,A65,A73,1.5087855068475733,M,single,A101,2.0061665979540804,A122,36.000027680946175,A143,A152,0.9999429333103954,A172,2.0034298287172296,A191,A201,1
79,A12,27.00174186549297,A32,A42,3536.0072796177715,A61,A72,1.9979012605152513,M,divorced/separated/married/widowed,A101,1.0047300500568375,A122,20.998769437905157,A143,A152,1.0120208046973387,A173,0.9766049311761773,A191,A201,1
80,A14,27.00174186549297,A32,A43,6445.500930867394,A65,A72,1.5060280237217536,F,divorced/separated/married/widowed,A101,1.0076259979610294,A123,45.51193817573812,A143,A152,2.001060690667951,A173,1.01502937394879,A192,A201,0
81,A14,13.503547643134933,A32,A43,1093.4959213395173,A63,A75,4.010667238798167,M,single,A101,3.0048170905530585,A122,45.50616853664782,A142,A152,0.9910251208662019,A173,0.9942889558215661,A192,A201,1
82,A14,17.996270000809865,A32,A49,1827.9939763580492,A62,A73,3.495032750507793,F,divorced/separated/married/widowed,A101,4.0108007948227655,A122,25.994897158953627,A143,A151,1.000114805177745,A172,1.4978363199308449,A191,A201,1
83,A11,27.00658545319978,A32,A410,1992.4994222898767,A61,A75,3.9936523810240017,F,divorced/separated/married/widowed,A103,4.0084913083794,A121,59.0046035029188,A143,A152,0.9855093624150464,A172,1.0142413460016106,A192,A201,1
84,A11,9.50703692874297,A32,A43,2075.993509879787,A61,A75,2.9929823973522276,M,single,A101,4.002328383086672,A121,52.49344852688519,A143,A152,0.9933286569444745,A172,1.0080320710255797,A191,A201,1
85,A14,12.006791772267864,A34,A49,1640.750959749932,A61,A73,4.002945175003603,F,divorced/separated/married/widowed,A103,1.9973954837208991,A121,32.50590990633148,A143,A152,1.9968583617762437,A174,1.509075697085509,A192,A201,1
86,A12,20.99122917121457,A34,A42,1416.01449354665,A61,A72,4.002278209237674,F,divorced/separated/married/widowed,A101,1.0030646576060402,A122,29.509162249691755,A143,A152,2.01941358052062,A173,1.002185596628703,A191,A201,1
87,A12,33.00942053973872,A32,A46,12102.99253494206,A62,A73,0.9801816846505076,M,single,A101,4.006587519102764,A124,44.99494504174798,A143,A153,0.9838032243468076,A173,1.5112329370895494,A192,A201,0
88,A11,17.990027730645913,A32,A40,2022.0139789938485,A62,A74,3.9968898421952703,M,single,A101,3.4986116365265363,A123,27.518300368925516,A143,A152,1.0166521834994722,A174,1.5016014716072732,A192,A201,1
89,A11,12.00131393212207,A30,A45,1017.4930788273482,A61,A74,4.0043483467186025,M,single,A101,3.0139151989591717,A121,26.012517574042093,A143,A152,1.9953248753524075,A173,1.0018210436517268,A191,A201,0
90,A14,12.000306517589404,A34,A43,515.2381711824047,A61,A75,3.9896130183923155,M,single,A101,3.998003842251995,A121,56.24589609201439,A143,A152,0.9951960998541749,A173,0.9840574934754989,A191,A201,1
91,A11,12.003581578533364,A34,A41,1318.5147492162898,A61,A75,4.009536418236774,M,single,A101,2.986393815908306,A121,54.50850942792204,A143,A152,1.0166521834994722,A173,0.989798644612132,A191,A201,1
92,A14,12.003871539904804,A34,A43,875.5107036904667,A65,A75,3.992620565383438,F,divorced/separated/married/widowed,A101,3.0139151989591717,A122,35.50086448989092,A141,A152,1.00196017554731,A172,1.9996399342731026,A191,A201,0
93,A13,23.999705795798832,A34,A42,3365.501164561275,A65,A75,3.998644152992675,M,single,A102,3.988349369159797,A124,19.483583677214348,A143,A151,2.0044835659757037,A173,1.010244665276684,A191,A201,1
94,A12,12.014200174136189,A32,A40,1256.488180566289,A64,A75,4.004535637232726,M,single,A101,4.007172838208059,A121,54.49603861368154,A143,A152,0.9968210086629709,A173,1.0088942028186412,A192,A201,1
95,A12,49.50745343126808,A30,A49,17140.487951099327,A61,A72,2.502384617812697,M,single,A101,4.007298108827666,A124,57.25409249471256,A143,A151,0.9933286569444745,A173,1.0067350745754267,A192,A201,0
96,A14,13.00111093579152,A34,A46,2266.502918798088,A65,A74,3.995782409463196,F,divorced/separated/married/widowed,A101,1.9935357149216033,A123,61.987329480796525,A143,A152,1.501821047584353,A173,1.0009569372123095,A191,A201,1
97,A12,16.510361411948026,A32,A49,2359.24063136297,A62,A73,3.4913639395365914,M,single,A101,3.9932054719443193,A123,30.99899100770564,A143,A152,1.0087494397952819,A173,1.0152371671777485,A191,A201,1
98,A12,33.014212931097006,A34,A43,2099.4973085098036,A61,A75,3.992620565383438,M,single,A101,4.009531066727428,A121,33.014389874617116,A143,A152,0.9858076038847243,A173,1.0130475271497552,A191,A201,1
99,A12,19.003715587532668,A33,A41,6489.50149428628,A65,A74,2.5012924476346763,M,single,A101,3.994366607082152,A122,32.49620092622979,A141,A151,2.0094032536936277,A174,1.9996399342731026,A192,A201,1
100,A14,20.998594936641453,A32,A40,1360.0050472812823,A62,A75,4.0088577398631235,M,divorced/separated/married/widowed,A101,4.002567407798449,A121,37.993439883977864,A143,A151,1.007253318432003,A172,1.0009569372123095,A191,A201,1
101,A12,33.00449729963057,A32,A43,2081.7507686610425,A61,A74,4.003998440959929,M,single,A101,3.994668017742203,A123,23.01487745078055,A143,A151,0.9802483426533639,A173,0.9941770570972019,A191,A201,1
102,A14,6.5136439133438575,A33,A43,1045.0026218727382,A61,A73,3.493869125261363,F,divorced/separated/married/widowed,A101,2.0039379014249366,A121,25.997210668215878,A143,A152,0.9918463724739486,A173,1.0093764287067004,A191,A201,1
103,A12,8.48933406382086,A34,A42,1680.99612989716,A61,A74,3.994637888368745,M,single,A101,3.4971948541886806,A123,31.506527338809562,A143,A151,1.0005584310550792,A173,0.9777447216486466,A192,A201,1
104,A14,11.987788887168136,A32,A41,2207.241957177561,A65,A72,1.5053689421981322,M,divorced/separated/married/widowed,A101,3.9940776215175666,A123,24.497269344499216,A143,A151,1.00864449509411,A173,0.9854756676040148,A192,A201,1
105,A12,23.997894751423225,A34,A410,10980.011237563529,A61,A73,1.4961640514643972,M,single,A102,3.497434547483709,A123,36.01063408291331,A143,A152,2.0033266476635965,A174,2.0157012222594437,A192,A201,0
106,A14,16.502603210728104,A31,A40,5754.003009710612,A61,A75,2.012112326409565,M,single,A101,4.011230012406855,A124,36.000027680946175,A141,A152,1.5062615503240808,A174,1.5112329370895494,A192,A201,0
107,A12,11.981379268404126,A32,A40,5264.003685698235,A61,A74,1.9972383687771202,M,single,A101,2.0017436858248754,A123,28.997203969471556,A143,A152,1.0133965047175253,A173,0.9919192413456421,A191,A201,1
108,A11,23.987854983650223,A32,A42,8311.74791913891,A65,A72,0.992425705824497,F,divorced/separated/married/widowed,A101,2.00051597187295,A122,33.25995479984968,A143,A152,1.000224857177768,A173,1.0042531162838697,A192,A202,1
109,A12,13.007853543110965,A32,A49,1323.4979575856732,A63,A75,0.995434465411563,M,divorced/separated/married/widowed,A101,2.0192089506736544,A121,31.504532265248802,A143,A152,1.0038169809784971,A173,1.0083164793801904,A192,A201,1
110,A12,6.0077724600643005,A33,A49,1352.499575982681,A62,A75,1.0065002022495233,M,divorced/separated/married/widowed,A101,2.0014626100874753,A123,28.49936364961131,A141,A152,1.9907338028645656,A173,2.014121334565299,A191,A201,1
111,A13,16.489171631677557,A32,A46,488.50202250506584,A61,A72,3.992378968935588,F,divorced/separated/married/widowed,A101,3.993922116139872,A122,24.488770160614262,A143,A151,0.9897531307499543,A173,0.9975484916078432,A192,A201,1
112,A12,16.501518770014066,A32,A40,5458.491176519679,A61,A74,2.502384617812697,M,single,A101,3.0005764457441515,A121,26.009796809147822,A143,A151,0.9926573211792316,A172,0.9936514456843009,A191,A201,1
113,A14,41.251949568650815,A34,A40,8505.997128561428,A61,A73,3.9955180434802333,F,divorced/separated/married/widowed,A101,2.0114909882358063,A121,27.49606375305264,A142,A152,2.018331393049711,A173,1.0046508914869239,A192,A201,0
114,A11,12.003581578533364,A32,A43,1522.746531431081,A63,A75,3.00644408682522,M,divorced/separated/married/widowed,A101,1.011299704238562,A121,31.99610685468486,A143,A152,0.9959051207505472,A173,0.9721044327792088,A191,A201,1
115,A14,47.998109413876264,A34,A43,3297.2561486754526,A65,A75,4.000417750197029,M,single,A101,0.9956268134899738,A121,45.504519815367914,A143,A152,0.9919349642974206,A173,1.0033169654161123,A192,A201,1
116,A11,45.000317678424835,A32,A43,7468.503550975387,A65,A74,3.989425183504344,F,divorced/separated/married/widowed,A101,3.0041347444546402,A123,33.0089113054909,A143,A152,1.0105629228133668,A174,1.0018888347259176,A192,A201,0
117,A11,10.990690429730304,A34,A42,2395.4875872496423,A65,A72,2.0081755547787794,F,divorced/separated/married/widowed,A102,2.9878934032230777,A121,30.00421814151163,A143,A151,1.9907338028645656,A173,0.979611628571212,A191,A202,1
118,A11,34.50738350736859,A34,A42,5052.00121160709,A63,A73,1.0024446551645942,F,divorced/separated/married/widowed,A101,3.998536535547652,A123,25.008574126844564,A143,A152,1.9953248753524075,A173,0.9800008148959449,A191,A201,0
119,A12,11.483739021486027,A34,A40,2131.751503314359,A63,A74,3.0045024659102015,M,divorced/separated/married/widowed,A101,3.0077264778610795,A123,32.50590990633148,A143,A152,0.9899813435008376,A174,0.9950696180231975,A192,A201,1
120,A11,22.49596308703647,A32,A43,2067.737351331625,A61,A73,2.994582480073016,F,divorced/separated/married/widowed,A101,1.9909318774522413,A121,27.518300368925516,A143,A152,1.9974594907593,A173,0.9842063867343632,A192,A201,0
121,A14,24.002337670243577,A34,A41,4384.746591766167,A61,A75,4.009536418236774,F,divorced/separated/married/widowed,A101,2.010163265075617,A123,42.99965727723006,A143,A151,2.002928802682966,A174,0.9906389624063106,A192,A201,1
122,A14,12.008060024692297,A32,A42,1578.0002907794835,A61,A73,3.0040285340764514,M,single,A101,1.498489731856154,A121,23.005499496083274,A143,A151,1.00196017554731,A172,0.9948425625920942,A191,A201,1
123,A13,9.499997379980115,A34,A40,732.502231966514,A61,A75,4.002945175003603,M,single,A101,4.0152657898617,A124,63.50705420009871,A143,A153,2.011444646996609,A173,1.0051528714630356,A192,A201,1
124,A12,17.990712319597158,A32,A42,2154.011164751956,A65,A72,4.001455969303171,F,divorced/separated/married/widowed,A101,2.9934348102320483,A121,29.503903531638436,A143,A151,1.0034347429184556,A173,1.0045390097714368,A191,A201,0
125,A11,11.997514874643883,A34,A40,1857.0013769571542,A61,A73,3.999738600405564,M,single,A101,2.0086391682206353,A122,27.50773377839918,A143,A152,2.0052610529215658,A173,0.9932372579455688,A191,A201,1
126,A11,11.991248682516314,A32,A43,650.742931877839,A61,A73,3.49912730591355,M,divorced/separated/married/widowed,A101,1.9962489786569195,A121,36.99655616392743,A143,A152,1.000497765280138,A172,0.9960296809836631,A191,A201,1
