,Position,Oral,Written,Race,Combine,Class
29,Captain,55.562700431391065,82.00225011326035,O,71.11211690638001,0
30,Captain,70.66367123413664,68.50037236822419,O,69.71824488256772,0
31,Captain,53.49822041178852,63.24600541488023,W,60.582193811141096,0
32,Captain,65.10724606155694,67.99756608618466,O,66.57502124123155,0
33,Captain,45.541600486192294,66.75615714503024,W,57.57239004295532,0
34,Captain,71.89718557059237,60.4825106384493,O,65.07667533747909,0
35,Captain,63.57399827972448,64.49766018457406,O,64.279615763582,0
36,Captain,74.82667749169732,54.99648538849274,O,62.860559454418585,0
37,Captain,46.42606729507675,70.50397152652556,O,62.21574719037439,0
38,Captain,49.49485969729283,53.49516496222503,W,51.20128652649784,0
39,Captain,66.45514997256484,57.50433880166826,O,58.950664058157216,0
40,Captain,58.57263568526516,53.75611187036493,O,54.43900773248566,0
41,Lieutenant,90.6085169337933,86.5058975058281,W,85.55391434715531,1
42,Lieutenant,83.98940619991262,82.00225011326035,W,81.48579420302872,1
43,Lieutenant,73.33316739026098,86.5058975058281,W,81.48579420302872,1
44,Lieutenant,81.26393528960703,78.74033481896058,W,80.21269244277278,1
45,Lieutenant,75.40511761800752,80.74087585557336,W,80.05530415194218,1
46,Lieutenant,68.12461693925496,86.49701176692533,W,80.05530415194218,1
47,Lieutenant,75.83339294542692,79.00758779490558,W,78.52231397217889,1
48,Lieutenant,66.89961143615398,84.50462880354766,W,78.8407986117515,1
49,Lieutenant,59.58427802294688,89.50431942265544,W,77.46640524879459,1
50,Lieutenant,61.88492521437517,86.48869956437578,W,77.46640524879459,1
51,Lieutenant,63.1055260361032,80.74087585557336,W,75.37769742744638,1
52,Lieutenant,69.79353537595708,77.01114440649562,W,74.39762842125259,1
53,Lieutenant,55.562700431391065,84.50462880354766,W,73.63530214444586,1
54,Lieutenant,81.26393528960703,81.50446777359826,O,81.48579420302872,1
55,Lieutenant,67.49833880876176,90.50423205669205,O,80.6200243809557,1
56,Lieutenant,83.98940619991262,76.98851618434628,O,80.05530415194218,1
57,Lieutenant,70.66367123413664,74.50669906624736,W,71.99672098206901,1
58,Lieutenant,59.164997488608265,78.74033481896058,W,71.22537696447554,1
59,Lieutenant,83.26339585340011,62.003800491774115,W,70.24511400542158,1
60,Lieutenant,69.79353537595708,84.50462880354766,O,78.52231397217889,1
61,Lieutenant,74.22831292537211,66.75615714503024,W,69.41434363824101,1
62,Lieutenant,75.41534567528414,79.00138577445811,O,77.46640524879459,1
63,Lieutenant,61.88492521437517,71.99334730702861,W,68.62275539317312,1
64,Lieutenant,90.6085169337933,63.24600541488023,O,76.6372400875137,1
65,Lieutenant,66.45514997256484,68.74646868974864,W,68.62275539317312,1
66,Lieutenant,66.45514997256484,67.99756608618466,W,67.81548227698454,1
67,Lieutenant,59.58427802294688,86.48869956437578,O,75.37769742744638,1
68,Lieutenant,73.33316739026098,76.00262646988924,O,74.49797034892248,1
69,Lieutenant,61.034047673031424,70.50397152652556,W,66.89330956365274,1
70,Lieutenant,55.090723870978934,74.50669906624736,W,66.57502124123155,1
71,Lieutenant,56.62865019810058,86.49701176692533,O,74.39762842125259,1
72,Lieutenant,73.33775020484383,61.99574407880161,W,65.8306756747749,1
73,Lieutenant,67.49833880876176,66.24707535943237,W,65.54283838193297,1
74,Lieutenant,65.19883331891432,66.49956870642617,W,65.54283838193297,1
75,Lieutenant,60.20951689383537,68.74646868974864,W,65.07667533747909,0
76,Lieutenant,75.83339294542692,71.99334730702861,O,72.76860875793122,0
77,Lieutenant,67.49833880876176,61.99574407880161,W,64.279615763582,0
78,Lieutenant,55.852326204593524,72.99708061316551,W,64.279615763582,0
79,Lieutenant,48.52796001546878,76.00262646988924,W,63.901123375460195,0
80,Lieutenant,68.12461693925496,75.49926111793356,O,71.99672098206901,0
81,Lieutenant,49.49485969729283,75.49926111793356,W,63.60873525157491,0
82,Lieutenant,75.40511761800752,69.00637906671273,O,71.22537696447554,0
83,Lieutenant,59.58427802294688,66.24707535943237,W,62.860559454418585,0
84,Lieutenant,74.82667749169732,53.75611187036493,W,62.21574719037439,0
85,Lieutenant,61.88492521437517,77.49320883445944,O,70.24511400542158,0
86,Lieutenant,52.7080666228483,69.00637906671273,W,61.524019002449336,0
87,Lieutenant,70.03023579255691,68.74646868974864,O,69.41434363824101,0
88,Lieutenant,46.42606729507675,71.50006340804538,W,60.582193811141096,0
89,Lieutenant,64.45572845443989,72.99708061316551,O,68.62275539317312,0
90,Lieutenant,73.33775020484383,63.993381499835785,O,67.81548227698454,0
91,Lieutenant,54.39504521831031,74.50669906624736,O,67.31545676268422,0
92,Lieutenant,65.10724606155694,51.7515558649378,W,59.68749920457776,0
93,Lieutenant,52.7080666228483,73.99134209457648,O,66.89330956365274,0
94,Lieutenant,53.49822041178852,62.00924689121532,W,58.950664058157216,0
95,Lieutenant,63.1055260361032,66.24707535943237,O,65.8306756747749,0
96,Lieutenant,61.034047673031424,66.75615714503024,O,65.54283838193297,0
97,Lieutenant,45.541600486192294,77.01114440649562,O,65.37019552402904,0
98,Lieutenant,53.957685142380065,71.00670729347405,O,65.26008580132208,0
99,Lieutenant,59.164997488608265,66.49956870642617,O,64.8773178347679,0
100,Lieutenant,53.49822041178852,69.97024841398803,O,64.65469025988976,0
101,Lieutenant,46.42606729507675,63.24600541488023,W,57.57239004295532,0
102,Lieutenant,56.62865019810058,54.99648538849274,W,57.216148262490336,0
103,Lieutenant,49.49485969729283,71.50006340804538,O,63.901123375460195,0
104,Lieutenant,67.08188867908129,62.00924689121532,O,63.60873525157491,0
105,Lieutenant,55.090723870978934,51.7515558649378,W,56.064547482155604,0
106,Lieutenant,47.70490051573142,57.50433880166826,W,54.43900773248566,0
107,Lieutenant,42.90826901006884,60.99525636182195,W,54.43900773248566,0
108,Lieutenant,47.70490051573142,70.00285808252059,O,61.524019002449336,0
109,Lieutenant,42.90826901006884,60.4825106384493,W,53.888325261727594,0
110,Lieutenant,60.20951689383537,62.003800491774115,O,60.582193811141096,0
111,Lieutenant,51.45643387501198,53.75611187036493,W,51.20128652649784,0
112,Lieutenant,65.19883331891432,59.508655116080966,O,59.68749920457776,0
113,Lieutenant,42.90826901006884,66.49847928381655,O,57.57239004295532,0
114,Lieutenant,55.090723870978934,60.99525636182195,O,57.216148262490336,0
115,Lieutenant,51.45643387501198,61.99574407880161,O,56.064547482155604,0
116,Lieutenant,55.852326204593524,53.49516496222503,O,53.888325261727594,0
117,Lieutenant,48.52796001546878,51.7515558649378,O,51.20128652649784,0
