,existingAcctStatus,duration,creditHistory,purpose,creditAmount,savingsAccountAndBonds, presentEmploymentSince,installmentRatePercentage,sex,relationshipStatus,otherDebtors,residentSince,property,age,installmentPlans,housing,existingCredits,job,liableFor,telephone,foreignWorker,creditQuality
30,A12,16.496312051535337,A32,A49,1681.0045956596173,A64,A72,2.5055354594213988,M,divorced/separated/married/widowed,A101,2.997436037213207,A121,32.99572968241639,A141,A152,1.0072373889092043,A173,0.9975623842540621,A192,A201,1
31,A11,24.00368198898954,A32,A42,3755.9894987549815,A61,A73,1.501855666580246,M,single,A101,2.0069336051301683,A123,24.997037255353185,A142,A152,1.0077553145883573,A173,0.9896612728533256,A191,A201,1
32,A12,18.007373888226976,A32,A40,5087.0000300647425,A62,A73,2.006112402904062,M,single,A101,1.999719554190596,A123,27.503625417498597,A143,A152,1.9999032153005492,A173,1.0033389738750307,A192,A201,1
33,A14,12.000995855268432,A34,A49,1181.0055282382514,A65,A75,3.988557438554869,M,single,A101,4.011975012352481,A124,57.257251940071,A143,A151,1.0164073119191053,A172,0.9900016565483496,A191,A201,1
34,A13,11.993008333554126,A32,A42,1702.4910251056265,A61,A72,4.009979775285476,F,divorced/separated/married/widowed,A101,1.5030503927351049,A122,36.00527967400092,A141,A152,1.5014074833876037,A174,1.0046328406576923,A192,A201,1
35,A12,41.25032214960798,A34,A43,4287.514815274921,A61,A72,4.011456183454799,M,single,A101,2.0069336051301683,A122,23.997159673294593,A143,A152,1.9915426140768608,A172,0.9861931774224552,A191,A201,0
36,A14,41.99844759302563,A34,A46,5329.47944717433,A61,A73,0.9837664223765603,M,single,A101,3.008041728519462,A124,28.503443140523576,A141,A153,0.9893659833280758,A173,1.015252944092763,A192,A201,1
37,A13,18.004016049816794,A32,A43,1838.0138783777106,A61,A73,3.997730741538782,M,single,A102,1.5002411071038209,A121,34.01421635018002,A142,A152,1.0077553145883573,A173,0.9961613556863405,A191,A201,0
38,A13,10.005056385877214,A32,A44,1126.261281137733,A61,A73,1.9983258937745072,M,single,A101,2.004281632669061,A123,33.99875991492042,A143,A152,1.015858394781942,A173,0.9917601943866265,A192,A201,1
39,A12,9.006813623371999,A32,A43,408.99569086930006,A61,A73,3.9857719312400257,M,single,A101,3.4936205680782395,A121,22.75342099973404,A143,A152,0.9959904355402942,A173,1.0111790483000727,A191,A201,1
40,A14,26.999010927191428,A32,A43,2094.986257031455,A63,A75,3.991736925641464,M,single,A101,1.99867372381898,A123,27.503625417498597,A141,A152,0.9883233345805267,A174,1.0049798656265168,A191,A201,1
41,A12,11.990220737622458,A32,A43,1044.997029170779,A63,A73,2.50378885821885,M,divorced/separated/married/widowed,A101,1.0043616633824162,A123,24.490466787315537,A143,A152,1.010134746207861,A173,0.9974134474398044,A192,A201,1
42,A12,16.50722699964524,A33,A45,5404.992939563808,A61,A73,2.002455714211025,M,single,A101,3.992630697656269,A121,41.49294771978748,A143,A152,1.0080308394547255,A172,2.0138583256577336,A192,A201,1
43,A11,27.009179205096395,A34,A41,5404.992939563808,A62,A74,0.9998936590569891,M,divorced/separated/married/widowed,A101,3.9956049524229766,A123,23.00271169707652,A143,A151,1.5094485592987723,A173,1.0131531642719247,A191,A201,1
44,A11,47.99983749481831,A34,A41,6687.9927816408435,A61,A75,3.9953913445908675,F,divorced/separated/married/widowed,A101,4.004119022403367,A124,58.98920810061747,A142,A153,1.99321396226119,A172,1.0003479239232502,A191,A201,0
45,A14,11.493435757668546,A34,A40,1597.486589746235,A61,A72,3.9996998042874394,F,divorced/separated/married/widowed,A101,3.9894927614666416,A123,37.505460857394354,A143,A152,2.0168786814025124,A174,1.5053119942674855,A191,A201,1
46,A14,33.003107570482214,A32,A43,2067.760601205866,A63,A75,3.99127650344899,M,single,A101,3.9911362600672335,A123,35.99747822303314,A143,A152,1.0062882492793812,A173,0.9963725738247358,A191,A201,1
47,A11,5.9968721110122125,A32,A41,1451.2446496414009,A63,A71,1.5034943290508416,F,divorced/separated/married/widowed,A101,1.9951047374603093,A122,23.990185337438902,A143,A151,0.9873622256339972,A171,0.9885665882079093,A192,A201,1
48,A14,10.498824007752646,A34,A40,6687.9927816408435,A61,A73,0.9914082016931913,M,single,A101,4.006133618576739,A122,36.00873652889139,A143,A152,1.99615353500936,A172,1.0037888356904965,A191,A201,1
49,A14,12.00138306284995,A32,A43,2339.253228125215,A62,A73,4.007180650977061,F,divorced/separated/married/widowed,A102,2.0035701337608165,A121,30.994213395817027,A143,A152,1.0035926951029084,A173,1.5107057218903601,A191,A201,1
50,A12,24.007173698638187,A33,A42,2099.504603369955,A65,A72,3.9971762125927732,M,single,A101,1.9892787084203332,A122,26.507861603488585,A141,A152,1.0118556818929503,A172,0.9988636832954804,A191,A201,1
51,A12,25.503421947784123,A33,A41,5166.252794320373,A61,A75,0.9982996444150274,M,single,A101,2.0081583804577314,A123,27.506013586837483,A143,A152,2.014212135144808,A174,1.009422066819127,A192,A201,1
52,A14,12.008882603350184,A32,A43,1176.9968060238903,A61,A73,2.987319715747094,M,single,A101,1.986166059871822,A123,23.999691392565353,A143,A152,1.0051372736394506,A173,0.9999481662797618,A191,A201,1
53,A14,16.50399078080717,A32,A41,3081.493244131243,A65,A73,1.9985951676394422,M,single,A101,0.9981452390880723,A122,28.50191466295648,A143,A152,1.0068178642637058,A173,0.9979766994662547,A192,A201,1
54,A12,32.9919387973101,A33,A40,1992.4998821696404,A61,A75,3.989646193725747,M,single,A101,4.0185735907607985,A124,56.99491263475585,A141,A153,1.9917067016814443,A173,0.9992812454083897,A192,A201,0
55,A14,6.00389525862,A31,A40,732.500894862409,A65,A73,0.9899763497891987,M,single,A103,1.9943296355906583,A121,24.755050770144386,A142,A152,0.9843621458171891,A172,2.0138583256577336,A191,A201,1
56,A12,12.00359763323829,A32,A43,5753.997829438917,A65,A71,1.5020214459650523,M,single,A101,1.0011226504260726,A124,52.99898997770934,A143,A152,0.9934594035695492,A174,1.0087913395533055,A192,A201,0
57,A14,36.002225811592524,A34,A43,10242.00133964964,A61,A73,2.00514848663929,F,divorced/separated/married/widowed,A101,2.006069561419974,A123,34.00805421852188,A142,A152,1.9976391274795913,A173,1.498404660664301,A191,A201,1
58,A13,19.49666175969228,A32,A40,2207.2373670137426,A61,A75,3.5000284316724732,F,divorced/separated/married/widowed,A101,2.0055644795037257,A123,25.003472082482585,A143,A152,0.9997146266234731,A174,0.9994295027669404,A191,A201,1
59,A11,36.00493002630132,A34,A42,6763.010759695284,A61,A72,4.002628355804718,F,divorced/separated/married/widowed,A102,3.99276033780906,A124,23.977659847141233,A143,A151,2.005271270783446,A172,1.002190005675772,A192,A201,0
60,A12,8.997165841694521,A32,A49,1311.0087952305103,A61,A73,2.0104992893983358,M,divorced/separated/married/widowed,A101,1.0094983682337442,A121,25.500779723323102,A141,A152,0.9923989955153147,A173,1.007893290689576,A192,A201,1
61,A12,13.50524677122659,A34,A43,1415.9925630604648,A65,A75,4.022980152450348,M,single,A103,3.999049366622741,A121,49.50698449098249,A143,A152,1.999746503320298,A173,1.0129980864621873,A192,A201,1
62,A12,32.994466082843104,A30,A49,1733.7502404775855,A61,A75,3.996178686529905,M,single,A101,4.003172649524163,A124,59.498975231885694,A143,A153,0.9865130321853031,A174,1.0146221589102944,A192,A201,0
63,A12,48.001724891062025,A30,A49,13732.002244281999,A61,A73,2.0092238311087374,M,single,A101,1.9961977221223681,A123,23.99549864056187,A143,A152,0.997591849512891,A173,1.00972828621002,A192,A201,0
64,A14,26.99988165684052,A32,A43,3416.2471760697326,A61,A72,4.007479597265144,F,divorced/separated/married/widowed,A101,3.994051356742736,A122,28.49682277184258,A143,A152,0.9959904355402942,A173,1.015252944092763,A192,A201,1
65,A14,25.503421947784123,A32,A45,4588.99940968525,A65,A75,3.9908492886196343,M,single,A101,4.003541939124172,A122,46.48313597453095,A143,A152,3.996000632118591,A173,1.5058877020722221,A192,A201,1
66,A14,13.507818908633679,A32,A43,2449.5097286830955,A61,A72,2.506918513086376,F,divorced/separated/married/widowed,A101,1.9896858209427855,A123,32.49686736930184,A141,A152,0.9972633991316506,A173,1.000799810280999,A191,A201,1
67,A12,11.99945345754426,A32,A40,919.4916429842575,A64,A73,3.99897804878701,M,divorced/separated/married/widowed,A101,0.9770033029954192,A121,21.503733936198266,A143,A152,0.9963610243552754,A173,0.9909980702608463,A191,A201,1
68,A14,31.49501794707008,A32,A46,1610.753236854985,A61,A73,4.001098665322252,M,single,A101,3.99047887838859,A124,33.50081608153437,A142,A153,0.9872428440035157,A173,0.9832143146642913,A192,A201,0
69,A14,38.9996267192132,A32,A43,2677.2641785163087,A65,A73,3.996178686529905,F,divorced/separated/married/widowed,A101,4.011975012352481,A123,27.49937313295777,A143,A152,1.0061328450275093,A173,0.9938569726320103,A191,A201,1
70,A14,36.006780677241494,A32,A41,8775.00568750093,A61,A73,1.5026735491987022,F,divorced/separated/married/widowed,A101,1.9944709059759782,A122,32.99195759170604,A141,A152,1.503080853052339,A173,0.9816330860598741,A191,A201,1
71,A14,6.506904933858388,A34,A43,697.2538337161529,A65,A75,4.01036285184489,M,single,A101,1.9943296355906583,A122,44.0009678048097,A143,A151,1.9972346693092573,A172,0.9806043257229977,A192,A201,1
72,A11,7.001157107337818,A34,A410,1049.005234942915,A61,A75,2.994491901234528,M,single,A101,4.004026703388185,A124,51.49669986092064,A141,A153,2.00971699440879,A174,1.5064356176815061,A192,A201,1
73,A12,44.995593267713886,A34,A49,6548.255221797458,A61,A74,2.009859229396591,F,divorced/separated/married/widowed,A101,1.0062830255855202,A121,43.004381079403856,A141,A152,1.9953162572694398,A172,0.9788296572889574,A191,A201,1
74,A11,36.006780677241494,A32,A46,1747.5004549633604,A65,A75,4.011185590246793,M,single,A101,3.996302474003165,A124,37.505460857394354,A143,A152,1.0061328450275093,A174,0.9906616672523592,A192,A201,0
75,A11,12.00500514795434,A34,A41,1405.2451026936483,A61,A75,4.00776758672159,M,single,A101,4.019705720471686,A124,65.24992109679224,A143,A153,2.009110426517921,A174,0.9962905753703248,A191,A201,1
76,A11,38.99495533111916,A32,A43,3706.009607832196,A61,A72,4.001030567924374,M,single,A101,3.4964212292995165,A123,30.4980760175209,A143,A152,1.0084249821180111,A173,0.9975623842540621,A191,A201,0
77,A12,10.506600600110122,A33,A43,4287.514815274921,A61,A74,1.5116427296282677,M,single,A101,4.003750934422452,A122,50.99638675381317,A143,A152,0.9798908014785714,A173,0.9957670875480704,A191,A201,1
78,A14,53.99729819528934,A30,A41,8775.00568750093,A65,A73,1.9928474955488795,M,single,A101,1.4983218984694195,A122,36.50601772767572,A143,A152,1.0027989008483795,A172,1.5079343894571822,A191,A201,1
79,A12,27.00964461736845,A32,A42,3500.4960624529676,A61,A72,2.001529877336541,M,divorced/separated/married/widowed,A101,1.0016253423825212,A122,20.99603252712371,A143,A152,0.9821034295456523,A173,1.0042067843618734,A191,A201,1
80,A14,24.00655925462349,A32,A43,6445.502857580112,A65,A72,1.5082361054505675,F,divorced/separated/married/widowed,A101,0.983638936897953,A123,45.504954546773476,A143,A152,2.5128108679387484,A173,0.9962203374276659,A192,A201,0
81,A14,14.999346343676848,A32,A43,1093.4881860440178,A63,A75,4.013943633910275,M,single,A101,2.999163469174274,A122,44.99358862599776,A142,A152,1.0143111517839185,A173,0.9855780518485884,A192,A201,1
82,A14,21.000806694306526,A32,A49,1828.009032325831,A62,A73,2.994491901234528,F,divorced/separated/married/widowed,A101,4.007946928833649,A122,25.496642327283197,A143,A151,1.0066645526166929,A172,0.9991102954159099,A191,A201,1
83,A11,24.00994735816205,A32,A410,1992.4998821696404,A61,A75,3.994584322727468,F,divorced/separated/married/widowed,A103,3.985744829062491,A121,59.498975231885694,A143,A152,1.0016256136161288,A172,1.0068629703306535,A192,A201,1
84,A11,9.993272937650122,A32,A43,2075.992740829305,A61,A75,3.0091439916711065,M,single,A101,3.99276033780906,A121,52.48982390760922,A143,A152,0.9862006146457882,A172,1.01003952945565,A191,A201,1
85,A14,11.997858633003439,A34,A49,1640.7419713658958,A61,A73,4.000112819047567,F,divorced/separated/married/widowed,A103,2.0024117232423233,A121,31.99405343897154,A143,A152,1.9915426140768608,A174,0.9957670875480704,A192,A201,1
86,A12,20.99757619934601,A34,A42,1419.2543683282092,A61,A72,3.987564789501609,F,divorced/separated/married/widowed,A101,1.4942160826112043,A122,29.99787876103531,A143,A152,2.514399127910515,A173,0.9881946160969473,A191,A201,1
87,A12,32.998733097007744,A32,A46,12103.003517448898,A62,A73,0.9914082016931913,M,single,A101,4.0185735907607985,A124,45.504954546773476,A143,A153,0.9902994531603885,A173,1.509365852486538,A192,A201,0
88,A11,18.007373888226976,A32,A40,2022.018004365539,A62,A74,4.002058721494474,M,single,A101,3.00380514009533,A123,27.49937313295777,A143,A152,1.007625062679267,A174,2.015314049288344,A192,A201,1
89,A11,11.994905432605435,A30,A45,1017.4979094160931,A61,A74,4.009486896356866,M,single,A101,3.0073103745759564,A121,26.008167636626915,A143,A152,2.000574736313341,A173,0.9945813850383313,A191,A201,0
90,A14,11.992015758486096,A34,A43,515.2500254352635,A61,A75,3.996178686529905,M,single,A101,4.007400794111804,A121,56.24577866407771,A143,A152,0.9865130321853031,A173,1.0064374655445127,A191,A201,1
91,A11,11.996173873684418,A34,A41,1318.5030024045777,A61,A75,4.0004389613317946,M,single,A101,3.4972386324369094,A121,54.50305228955723,A143,A152,0.9993106639374532,A173,0.9882877708279862,A191,A201,1
92,A14,12.013825707179382,A34,A43,875.5018179176843,A65,A75,4.001494154082572,F,divorced/separated/married/widowed,A101,3.0116920794973163,A122,35.49320131857786,A141,A152,1.5094485592987723,A172,2.008390297659907,A191,A201,0
93,A13,20.996299230242975,A34,A42,3365.5063307246073,A65,A75,4.006773453784664,M,single,A102,4.018177031328225,A124,19.496200014166558,A143,A151,2.003482253234644,A173,0.9861931774224552,A191,A201,1
94,A12,11.485238533069527,A32,A40,1256.5068291495854,A64,A75,3.9938764176907284,M,single,A101,3.9973524392307707,A121,54.496750353597456,A143,A152,1.0065545385284054,A173,1.00476060926738,A192,A201,1
95,A12,49.51206779701387,A30,A49,17140.49968579121,A61,A72,2.4986889377780934,M,single,A101,3.991391466808639,A124,57.257251940071,A143,A151,0.9881645441012001,A173,0.9929935917135206,A192,A201,0
96,A14,11.993460376262805,A34,A46,2266.49425193107,A65,A74,4.007094547824966,F,divorced/separated/married/widowed,A101,2.002221349511205,A123,61.988070797628325,A143,A152,1.0118556818929503,A173,0.9943351824995985,A191,A201,1
97,A12,16.50399078080717,A32,A49,2359.241824793279,A62,A73,4.00027770013089,M,single,A101,4.0104604091357565,A123,30.990983719443182,A143,A152,0.9815123961711811,A173,1.000562006042713,A191,A201,1
98,A12,32.99781708619932,A34,A43,2099.504603369955,A61,A75,3.494778421764819,M,single,A101,3.999847564066547,A121,33.25798562978585,A143,A152,0.9938416048022253,A173,0.9990638861279455,A191,A201,1
99,A12,19.000703444804202,A33,A41,6489.4935399763235,A65,A74,3.003554580719168,M,single,A101,3.9931074113776956,A122,32.98658391100551,A141,A151,2.012437879634531,A174,1.5055972447324,A192,A201,1
100,A14,23.99801432176666,A32,A40,1360.0051491176077,A62,A75,3.4927394990946343,M,divorced/separated/married/widowed,A101,4.000726323734553,A121,38.005895560865824,A143,A151,0.989947689241941,A172,1.0026132946439037,A191,A201,1
101,A12,36.0007961114959,A32,A43,2081.745966476799,A61,A74,3.9859867649359524,M,single,A101,4.018700714499657,A123,23.023946566684344,A143,A151,1.0027149917137814,A173,1.0035913719584206,A191,A201,1
102,A14,5.999757396841076,A33,A43,1044.997029170779,A61,A73,3.0091439916711065,F,divorced/separated/married/widowed,A101,2.00048544425794,A121,26.008167636626915,A143,A152,0.997793602783505,A173,0.9922963366233513,A191,A201,1
103,A12,8.495275727262351,A34,A42,1681.0045956596173,A61,A74,3.999434649895945,M,single,A101,3.00380514009533,A123,31.99405343897154,A143,A151,1.0096875324231163,A173,0.9870697468619708,A192,A201,1
104,A14,11.982321195226739,A32,A41,2207.2373670137426,A65,A72,2.0092238311087374,M,divorced/separated/married/widowed,A101,3.999109302115732,A123,24.500220912256385,A143,A151,1.017675723382837,A173,0.9817743292932865,A192,A201,1
105,A12,24.005467765372362,A34,A410,10979.996635549194,A61,A73,2.0047138367756303,M,single,A102,3.4997433404032376,A123,36.49243584062578,A143,A152,1.5076748261653636,A174,2.0030563849406366,A192,A201,0
106,A14,16.50399078080717,A31,A40,5753.997829438917,A61,A75,2.0041879924874855,M,single,A101,4.007400794111804,A124,35.99747822303314,A141,A152,2.003482253234644,A174,1.5122284673526742,A192,A201,0
107,A12,11.994905432605435,A32,A40,5264.006487117195,A61,A74,1.9971385934507815,M,single,A101,1.9922752164466015,A123,28.995363182348854,A143,A152,0.9891079249042306,A173,0.9952978836320505,A191,A201,1
108,A11,27.00541483337463,A32,A42,8311.74415689792,A65,A72,1.0044395770244563,F,divorced/separated/married/widowed,A101,1.9925357702211937,A122,33.00236150087542,A143,A152,1.0053112274627098,A173,0.9929935917135206,A192,A202,1
109,A12,13.01147485245854,A32,A49,1323.5018172043603,A63,A75,0.9892947305071998,M,divorced/separated/married/widowed,A101,2.0052011752919054,A121,31.990868651610132,A143,A152,0.9908682182575648,A173,0.9824861632091456,A192,A201,1
110,A12,6.010679980243329,A33,A49,1352.4930108961726,A62,A75,1.0006517667568047,M,divorced/separated/married/widowed,A101,1.4928643402344317,A123,28.511173129048935,A141,A152,1.49885192329444,A173,1.4994313221708255,A191,A201,1
111,A13,16.506437073474594,A32,A46,488.49744393119306,A61,A72,4.001712719784294,F,divorced/separated/married/widowed,A101,3.995264846819947,A122,24.507693006486313,A143,A151,1.0152046418100915,A173,1.0032227113001042,A192,A201,1
112,A12,17.992780962769615,A32,A40,5458.496856111771,A61,A74,2.9984546248849577,M,single,A101,3.0022040698243013,A121,26.01266753568357,A143,A151,1.0032231753129421,A172,0.995148497871845,A191,A201,1
113,A14,41.25032214960798,A34,A40,8505.996147927457,A61,A73,3.9899964912245873,F,divorced/separated/married/widowed,A101,1.9892787084203332,A121,27.489185589205064,A142,A152,1.9887057980311538,A173,0.996591197712775,A192,A201,0
114,A11,12.005958838842531,A32,A43,1522.7567572615262,A63,A75,2.4967954706843187,M,divorced/separated/married/widowed,A101,1.011501637432834,A121,31.98521030197174,A143,A152,0.9945240097740367,A173,0.9943549731425634,A191,A201,1
115,A14,47.99291245616308,A34,A43,3297.251468536685,A65,A75,4.015099190204251,M,single,A101,0.995215329485883,A121,45.503351743325325,A143,A152,0.9870301088267273,A173,1.0001044821904252,A192,A201,1
116,A11,44.99063378313978,A32,A43,7468.488159198856,A65,A74,4.006639947947184,F,divorced/separated/married/widowed,A101,2.9936066086582453,A123,32.99572968241639,A143,A152,0.9783276804329475,A174,1.5040536328987528,A192,A201,0
117,A11,10.506600600110122,A34,A42,2395.5154955629705,A65,A72,2.499719839287963,F,divorced/separated/married/widowed,A102,2.9899340168708224,A121,30.013408327364104,A143,A151,2.012437879634531,A173,0.9900016565483496,A191,A202,1
118,A11,34.49988582279207,A34,A42,5051.997953351523,A63,A73,1.499235762863102,F,divorced/separated/married/widowed,A101,3.987013550111354,A123,25.005822257667045,A143,A152,1.9941757693934665,A173,1.006255703630169,A191,A201,0
119,A12,12.006485930466255,A34,A40,2131.741025743861,A63,A74,2.992437794686018,M,divorced/separated/married/widowed,A101,3.488185283828786,A123,33.00082878902536,A143,A152,0.9787461933076498,A174,0.999885769164294,A192,A201,1
120,A11,22.510018427444002,A32,A43,2067.760601205866,A61,A73,2.9936798700436276,F,divorced/separated/married/widowed,A101,2.0066581211387433,A121,27.508711008539663,A143,A152,1.9899587970191202,A173,1.0043689307087376,A192,A201,0
121,A14,25.505988855027407,A34,A41,4384.76100284242,A61,A75,4.009304832416325,F,divorced/separated/married/widowed,A101,1.9964843388641205,A123,42.99932015739835,A143,A151,1.998359845406382,A174,1.5130555795336387,A192,A201,1
122,A14,11.485238533069527,A32,A42,1578.0039763765594,A61,A73,2.495959816236888,M,single,A101,1.9948808535208278,A121,23.01490021848751,A143,A151,0.9817211742041587,A172,0.9979908770064272,A191,A201,1
123,A13,9.494198265653939,A34,A40,732.500894862409,A61,A75,4.00597794891539,M,single,A101,4.008613598899393,A124,61.988070797628325,A143,A153,1.9972346693092573,A173,1.0082757138394864,A192,A201,1
124,A12,19.50019284512181,A32,A42,2154.0001652430956,A65,A72,4.022980152450348,F,divorced/separated/married/widowed,A101,3.00380514009533,A121,29.494143203212225,A143,A151,0.9988041018491769,A173,0.9958687356351301,A191,A201,0
125,A11,12.002241665182467,A34,A40,1857.0030664776382,A61,A73,4.004873974175011,M,single,A101,1.9961977221223681,A122,27.005298583987205,A143,A152,1.5061028412461694,A173,0.9999481662797618,A191,A201,1
126,A11,11.989889048240212,A32,A43,656.4953629974086,A61,A73,3.9899964912245873,M,divorced/separated/married/widowed,A101,2.001581399713805,A121,36.994020922860535,A143,A152,1.0063861979425606,A172,1.0076596834925589,A191,A201,1
