,Position,Oral,Written,Race,Combine,Class
84,Lieutenant,70.84145333356436,59.00537772663733,W,59.310870251754594,0
85,Lieutenant,61.239495066230525,73.01629578834259,H,66.28438459893621,0
86,Lieutenant,52.904618658873034,67.99120916220875,W,59.310870251754594,0
87,Lieutenant,66.2496003123665,72.01058121907153,B,66.28438459893621,0
88,Lieutenant,50.414017921474475,71.00406583896809,W,59.310870251754594,0
89,Lieutenant,66.2496003123665,70.00566624059407,H,65.00757429693375,0
90,Lieutenant,68.87107739881381,67.99120916220875,B,65.84200969619125,0
91,Lieutenant,58.74456684105749,70.99615230438586,H,63.27020845154456,0
92,Lieutenant,61.239495066230525,57.98208451087129,W,57.34404128946165,0
93,Lieutenant,55.83327489215661,71.00406583896809,H,62.78118199125804,0
94,Lieutenant,54.76698522246321,64.99669636933821,W,57.34404128946165,0
95,Lieutenant,56.46145114322641,70.99615230438586,B,65.00757429693375,0
96,Lieutenant,56.46145114322641,70.00566624059407,B,63.27020845154456,0
97,Lieutenant,50.414017921474475,73.01097743443165,H,60.80839020841918,0
98,Lieutenant,56.46145114322641,67.0009004887766,H,60.686138923154566,0
99,Lieutenant,55.00250325627494,71.00406583896809,B,62.44169641497406,0
100,Lieutenant,45.407915890735744,73.01097743443165,B,60.80839020841918,0
101,Lieutenant,50.414017921474475,65.97768845234881,W,57.26698408687281,0
102,Lieutenant,55.83327489215661,59.00537772663733,W,57.26698408687281,0
103,Lieutenant,54.76698522246321,67.98583232294932,H,59.310870251754594,0
104,Lieutenant,60.82919071898702,67.0009004887766,B,60.80839020841918,0
105,Lieutenant,55.00250325627494,57.98208451087129,W,54.72015252736431,0
106,Lieutenant,51.66766801303133,64.00149736256424,W,54.72015252736431,0
107,Lieutenant,45.407915890735744,64.99669636933821,W,54.72015252736431,0
108,Lieutenant,52.904618658873034,65.97768845234881,H,57.26698408687281,0
109,Lieutenant,45.407915890735744,64.99525085122256,W,54.141020290786486,0
110,Lieutenant,55.83327489215661,67.0009004887766,B,59.45260691868567,0
111,Lieutenant,52.904618658873034,59.00537772663733,W,54.141020290786486,0
112,Lieutenant,58.74456684105749,64.99669636933821,B,59.310870251754594,0
113,Lieutenant,45.407915890735744,64.00149736256424,H,54.72015252736431,0
114,Lieutenant,50.414017921474475,66.99556175291761,B,57.26698408687281,0
115,Lieutenant,55.00250325627494,57.98208451087129,H,54.141020290786486,0
116,Lieutenant,52.904618658873034,57.98208451087129,B,54.141020290786486,0
117,Lieutenant,45.407915890735744,57.98208451087129,B,54.141020290786486,0
